,date,timestamp,main_title,main_content,feature_title_0,feature_title_1,feature_title_2,video_title_0,video_title_1,video_title_2,stories_title_0,stories_title_1,stories_title_2,stories_title_3,stories_title_4,stories_title_5,stories_content_0,stories_content_1,stories_content_2,stories_content_3,stories_content_4,stories_content_5
0,20181101,20181101112326,"From pharma to prisons, election-sensitive stocks that could swing",Tuesday's midterm U.S. congressional elections stand to have broad effects on federal government policies that could ripple through industries from healthcare and tech to gunmakers and prisons.,Tesla auto-park upgrade to be ready in six weeks: Musk,"Testy talks, tangled taxes: Amazon's slow push into Brazil's retail jungle",Father of Web says tech giants may have to be split up,Wall Street closes with tech-led gains,Unpacking Warren Buffett's $600M move into fintech,"Mid-term election results won't impact the market much, says Lisa Erickson","Google workers walk out to protest office harassment, inequality",World stocks start month firmer as risk sentiment rebounds,"Amid trade war, China premier says Sino-U.S. ties can improve",Music streaming leader Spotify reports modest rise in paid users,Deutsche Bank draws activist investment from former JPMorgan CFO,,"Hundreds of Google employees and contractors in Asia staged brief midday walkouts on Thursday, with thousands more expected to follow at offices worldwide, amid complaints of sexism, racism and unchecked executive power in their workplace.","Global stocks started the new month on firmer ground on Thursday after a brutal October, while sterling rallied on reports that Britain and the European Union are close to a post-Brexit deal on financial services.","China and the United States can overcome their differences and get relations back on track if they work together in a spirit of mutual respect, Chinese Premier Li Keqiang told a group of visiting U.S. politicians on Thursday.","Spotify , the world's most popular paid music streaming service, on Thursday reported a modest 5 percent rise in premium subscribers for its third quarter, while revenue and gross margins were roughly in line with market expectations.","New York-based activist hedge fund Hudson Executive Capital LP has taken a stake in Deutsche Bank , the German lender said on Thursday.",
1,20181102,20181102114826,"Boeing eyes services M&A;, small or big, in tussle with Airbus","Boeing Co  is looking for future deals ""small or big"" now that it has absorbed parts distributor KLX Inc, an executive told Reuters, as the world's largest planemaker tries to beat out rival Airbus  in the highly profitable market for aircraft parts and services.","As China soy demand wavers, U.S. farmers turn back to grains",Investors bristle as Apple's iPhone data goes the way of its headphone jacks,Trump's latest tariffs undercut his first trade salvo in solar,"Bank of England hints at faster rates hikes, but post-Brexit options open",Apple warns holiday sales may disappoint,Apple shares drop after hours; Wall Street rallies,Alibaba quarterly revenue falls short of estimates,Futures higher on trade deal optimism; jobs data in focus,"Forget gridlock, Republican win may be better for stocks","Apple warns on holiday sales, sending value below $1 trillion",AT&T;'s WarnerMedia accuses DOJ with 'collaborating' with Dish in HBO dispute,Boeing's China plant to start operations in December,"China's Alibaba Group Holding Ltd  reported lower-than-expected quarterly revenue on Friday, another sign of slowing momentum for China's giant e-commerce platforms and its economy.","U.S. stock index futures pointed to a fourth day of gains for Wall Street on Friday, fueled by hopes that the United States and China were starting to work toward a resolution of their bitter trade war that has weighed on expectations of global growth, and ahead of the closely watched monthly jobs report.","U.S. President Donald Trump has warned that his favorite measure of success, the stock market, is imperiled if voters favor Democrats in next week's congressional elections.","Apple Inc on Thursday warned that sales for the crucial holiday quarter would likely miss Wall Street expectations, which Chief Executive Tim Cook blamed on weakness in emerging markets and foreign exchange costs.","AT&T; Inc's WarnerMedia has accused the U.S. Department of Justice of ""collaborating"" with Dish Network Corp in a high profile dispute over carrying HBO and Cinemax.","Boeing Co  will start operations at its 737 completion plant in China next month and Air China   will take delivery of the first plane produced there, the U.S. planemaker said on Friday."
2,20181103,20181103125050,"Exclusive: Twitter deletes over 10,000 accounts that sought to discourage U.S. voting","Twitter Inc  deleted more than 10,000 automated accounts posting messages that discouraged people from voting in Tuesday's U.S. election and wrongly appeared to be from Democrats, after the party flagged the misleading tweets to the social media company.",Trump says 'I think we'll make a deal with China' on trade,Consumer companies try price hikes as U.S. wages climb,Berkshire Hathaway operating profit nearly doubled in third quarter,Wall Street snaps three-day rally,"Good news of jobs growth is bad news for investors, says Brett Ewing",U.S. job growth surges in October,"Forget gridlock, Republican win may be better for stocks",Google's top Washington lobbyist stepping down,U.S. securities regulator subpoenas Tesla on Model 3 production estimates,U.S. job growth soars; annual wage gain largest since 2009,Uber seeks OK to resume self-driving tests in Pennsylvania,Apple loses $1 trillion status after soft holiday forecast,"U.S. President Donald Trump has warned that his favorite measure of success, the stock market, is imperiled if voters favor Democrats in next week's congressional elections.","Google's top lobbyist in Washington is stepping aside as the U.S. technology company faces criticism on Capitol Hill on issues including privacy protections and its investment plans in China, the Alphabet Inc  unit said on Friday.","Tesla Inc said on Friday it had received a subpoena from the U.S. Securities and Exchange Commission over forecasts it made about Model 3 production in 2017, a set of targets the electric vehicle company failed to hit on time.","U.S. job growth rebounded sharply in October and wages recorded their largest annual gain in 9-1/2 years, pointing to further labor market tightening that could encourage the Federal Reserve to raise interest rates again in December.","Uber Technologies Inc has asked Pennsylvania for permission to resume self-driving car testing on public roads and has improved the autonomous vehicle software, the company said on Friday, more than seven months after it suspended testing following a deadly crash in Arizona.","Shares in Apple Inc  fell 6 percent on Friday, cutting its market value back to less than $1 trillion after it forecast softer-than-expected sales for the holiday quarter and fueled nerves over iPhone sales by saying it would no longer release the figures."
3,20181104,20181104103011,"Buffett's Berkshire doubles profit, repurchases $900 million stock in third quarter","Berkshire Hathaway Inc, the conglomerate run by billionaire Warren Buffett, on Saturday said its quarterly operating profit doubled as its insurance business dodged hurricanes and benefited from lower taxes.","Trade war, spy claims cloud horizon for China airshow","Forget gridlock, Republican win may be better for stocks",Oil rally faces tidal wave of supply,Wall Street snaps three-day rally,"Good news of jobs growth is bad news for investors, says Brett Ewing",U.S. job growth surges in October,"Exclusive: Twitter deletes over 10,000 accounts that sought to discourage U.S. voting",Trump says 'I think we'll make a deal with China' on trade,Consumer companies try price hikes as U.S. wages climb,U.S. securities regulator subpoenas Tesla on Model 3 production estimates,India iPhone sales to fall for first time in four years: researcher,Apple loses $1 trillion status after soft holiday forecast,"Twitter Inc  deleted more than 10,000 automated accounts posting messages that discouraged people from voting in Tuesday's U.S. election and wrongly appeared to be from Democrats, after the party flagged the misleading tweets to the social media company.","U.S. President Donald Trump said on Friday that he will likely make a deal with China on trade, adding that a lot of progress had been made to resolve the two countries' differences but  warning that he still may impose more tariffs on Chinese goods.","Consumer goods companies, emboldened by a strong U.S. economy, are rolling out price increases on everyday products and groceries after several years of haggling with big retailers that needed cheaper products to attract customers.","Tesla Inc said on Friday it had received a subpoena from the U.S. Securities and Exchange Commission over forecasts it made about Model 3 production in 2017, a set of targets the electric vehicle company failed to hit on time.","Apple's iPhone sales are set to dip by around a quarter in India's holiday season fourth quarter, putting them on course for the first full-year fall in four years, industry research firm Counterpoint said on Saturday.","Shares in Apple Inc  fell 6 percent on Friday, cutting its market value back to less than $1 trillion after it forecast softer-than-expected sales for the holiday quarter and fueled nerves over iPhone sales by saying it would no longer release the figures."
4,20181105,20181105103039,"Buy, sell or hold: Ten ways to trade the U.S. election","Buy the dollar but sell FAANGs, buy real estate and machinery, but sell the overall market. Or, do nothing at all.",Iran says it will defy 'economic war' as U.S. reimposes curbs,Apple cancels production boost for iPhone XR: Nikkei,SoftBank's Son defends Saudi ties as kingdom-backed fund boosts profit,Iranians march on eve of U.S. oil sanctions,"Weekahead; Midterms, trade data, Fed dominate agenda",Wall Street snaps three-day rally,"World stocks rally peters out as trade, Fed worries dominate","Oil slips as U.S. sanctions on Iran begin, Tehran defiant",Amazon drops free shipping minimum in tussle for holiday sales,Vying for Vuitton: China's e-commerce rivals seek luxury stranglehold,"Japan's Subaru recalls more cars, slashes guidance as cheating issue widens",JPMorgan spreads its urban development money to Paris,"World stocks slipped on Monday, halting a four-day recovery rally as anxiety surrounding global trade conditions and rising U.S. interest rates dampened risk appetite.","Oil prices fell on Monday as U.S. sanctions against Iran's fuel exports were softened by waivers allowing major buyers to import Iranian crude for a while, while Tehran said it would defy Washington and continue to sell.","Amazon.com Inc  said on Monday it would offer free shipping with no purchase minimum for the first time this holiday season, heating up the competition with Walmart Inc  and other rivals vying for customers' Christmas shopping sprees.","China's online giants Alibaba  and JD.com  are taking their battle for relevance in the lucrative luxury goods market to a new level, as they aim to crack e-commerce tie-ups with top brands that usually shun selling through third parties.","Japan's Subaru Corp  said it would recall more vehicles sold in the domestic market on new cases of inspection cheating, and cautioned that rising recall costs would lop off about a quarter from its annual profit forecast.","JPMorgan Chase & Co , the biggest U.S. bank by assets, said on Sunday that it has selected impoverished areas around Paris as the first foreign focus of an urban economic  development strategy it started four years ago in Detroit."
5,20181106,20181106130231,"Boeing, Airbus fret over trade war as China displays aviation ambitions","The world's two largest planemakers signaled on Tuesday that they were keen to see an end to a bruising trade war between Washington and Beijing, as China opened its largest airshow with a display that showcased its aviation ambitions.",Amazon plans to split second headquarters in two cities: sources,"Iran oil exports to plummet in Nov, then rebound as buyers use waivers","EU states divided over digital tax, fear U.S. retaliation",Ford goes local to win a bigger slice of India,Apple's Asia suppliers fall on report iPhone XR production boost cancelled,Toyota optimistic amid China slowdown as Lexus sales grow,Futures lower as U.S. midterm elections kick off,CVS Health quarterly profit beats estimates,Lilly lifts earnings forecast as newer drugs provide boost,Frost thaws in U.S.-China ties ahead of G20 meeting,"Two years in, Trump holds stock market bragging rights",China grants more trademark approvals for Ivanka Trump firm - including voting machines,"U.S. stock index futures edged lower on Tuesday, as investors stayed away from making big bets ahead of the U.S. midterm elections that could shape the future of Donald Trump's presidency and test his tax and trade policies.","CVS Health Corp's  third-quarter profit beat analysts' estimates on Tuesday, helped by strong sales of prescription drugs at its pharmacy stores.","Eli Lilly and Co  topped Wall Street estimates for third-quarter profit on Tuesday and raised its yearly earnings target, led by stronger demand for its newer drugs such as diabetes treatment Trulicity and psoriasis medicine Taltz.","The United States and China will hold a delayed top-level security dialogue on Friday, the latest sign of a thaw in  relations, as China's vice president said Beijing was willing to talk with Washington to resolve their bitter trade dispute.","U.S. President Donald Trump has taken credit for the stock market's gains during his nearly two years in the White House, and those claims are reasonable given the impact of tax cuts and pro-business policies on investor sentiment.","China last month granted initial approval for 16 new trademarks for the fashion brand of U.S. President Donald Trump's daughter and adviser Ivanka, including voting machines, a search of official records on Tuesday showed."
6,20181107,20181107115033,How Apple is losing its grip on India,"Software engineer Samee Alam was ready to take the big leap and buy an iPhone in this week's Diwali festival sales, but at the last minute he opted for cheaper Chinese competitor OnePlus instead.",Firepower for U.S. stocks may lose spark as Democrats gain clout,Michael Kors misses quarterly revenue estimates,Dish revenue falls five percent as satellite subscribers drop,"Bet on value not glitter, says First American Trust's Jerry Braakman",Wall Street ends higher ahead of election results,Amazon plans to split 2nd headquarters in two cities,Ahold ups stakes in U.S. grocery war with mini-'robot supermarkets',U.S. companies team up with hospitals to reduce employee maternity costs,Cologne prosecutors confirm searched Blackrock offices,"GE and Rolls Royce finalists for Chinese-Russian CR929 jet engine, designer says",Goldman Sachs CEO: I feel horrible ex-bankers broke law in 1MDB case,Boeing issues safety bulletin for pilots after Indonesia crash,"Grocery group Ahold Delhaize will roll out small, automated warehouses to speed order picking and cut delivery times, Reuters has learned, as it revamps its ecommerce business in response to rising competition in a fast-growing sector.","General Electric Co  and other large companies are trying to chip away at rising childbirth costs for U.S. employees, working directly with hospitals to reduce cesarean sections and related complications.","German state prosecutors in Cologne executed a search warrant at Blackrock's offices in Munich on Tuesday, a spokesman said, adding that the company's country chairman, Friedrich Merz, was not suspected of wrongdoing.","General Electric  and Rolls Royce  are the two finalists to supply engines for a new long-haul jet developed by a Russian-Chinese joint venture that aims eventually to switch to a Sino-Russian engine, a chief designer of the aircraft said.","Goldman Sachs Chief Executive David Solomon said on Wednesday he felt ""horrible"" that two former employees ""blatantly broke the law"" in their dealings with Malaysian state fund 1Malaysia Development Berhad.",Boeing Co said on Wednesday it had issued a safety bulletin reminding pilots how to handle erroneous data from a key sensor in the wake of last week's crash in Indonesia.
7,20181108,20181108115309,Tesla director Denholm to replace Musk as board chair,"Tesla Inc  said Robyn Denholm will replace Elon Musk as chair of the electric-car maker's board, more than a month after the billionaire had to step down from the role as part of a settlement with U.S. regulators.","Democrat-led House seen backing Trump’s China trade war, scrutinizing talks with allies","Respect our choices, China's Xi says ahead of Trump G20 meeting",Walmart will offer Black Friday deals earlier this year,Tesla names Musk's replacement as chair,Samsung unveils a flexible phone prototype,Wall Street rallies on U.S. elections,UBS faces new legal battle in U.S. over mortgage securities,World stocks notch up longest winning streak of year ahead of Fed meeting,D.R. Horton profit boosted by higher demand from home buyers,U.S. political gridlock may create investment opportunity,VW denies report it may cover full cost of diesel retrofits,Renault-Nissan boosts French investment with new vans,"UBS Group AG , Switzerland's largest bank, faces  another potentially costly legal battle as the U.S. Department of Justice draws up civil charges over the sale of mortgage-backed securities in the run-up to the 2008 financial crisis.","World stocks basked in an eighth straight session of gains in their longest winning streak of the year on Thursday, as reassuring trade data from China kept the previous day's post-U.S. midterms risk rally rolling.","D.R. Horton Inc , the largest U.S. homebuilder, reported a 48.8 percent rise in quarterly profit, driven by healthy demand from home buyers and lower tax.",Investors hope the split between Republicans and Democrats controlling the U.S. Congress will open up opportunities to pick new winners and losers because some government policies will be harder to predict.,"A spokesman for Volkswagen  on Thursday denied a media report that said the carmaker was prepared to fully cover the costs of diesel hardware retrofits, which would come in at 3,000 euros ($3,426.30) per vehicle.","France's Renault  said it will build new Nissan and Mitsubishi vans at its domestic plants, raising investment in the country as it explores closer integration of the three-way carmaking alliance with government backing."
8,20181109,20181109105637,Exclusive: Russia clashes with Western oil buyers over new deals as sanctions loom,Russian energy majors are putting pressure on Western oil buyers to use euros instead of dollars for payments and introducing penalty clauses in contracts as Moscow seeks protection against possible new U.S. sanctions.,"U.S., Mexico, Canada ministers to sign trade pact Nov. 30, official says",SEC to review corporate democracy rules risking investor clash,Exclusive: Russian state bank secretly financed Rosneft sale after foreign buyers baulked,"VW plans $23,000 electric rival to Tesla -source","After protests, Google makes changes to sexual harassment policy",Wall Street closes lower,"Spenders or thrifters: As Singles' Day nears, are China's shoppers about to drop?","With Russian support, China broadcasts export ambitions at air show","In China, response to pledged share meltdown stirs concern","Stung by Asian dominance, Germany pours cash into EV battery ventures",Stocks poised for biggest drop in two weeks on U.S. and China concerns,Exclusive: Agribusiness giant ADM made buyout approach to Argentina's,"China is gearing up for the biggest shopping event of the year on Sunday, a day dominated by e-commerce giant Alibaba Group Holding Ltd  which saw $25 billion worth of goods sold on its platforms alone in the 24-hour period last year.","China paraded industrial and military clout and sent deliberate signals to Western rivals that its aerospace and arms industries aim to catch them up on world markets, while playing down trade tensions at the nation's largest air show this week.",Scores of Chinese brokers and banks are struggling under the weight of hundreds of billions of dollars worth of loans to companies using their own plummeting shares as collateral.,"Germany has earmarked 1 billion euros ($1.2 billion) to support a consortium looking to produce electric car battery cells and plans to fund a research facility to develop next-generation solid-state batteries, three sources told Reuters.",Global stocks were heading for their biggest drop in two weeks and emerging market currencies also slipped on Friday as a confident U.S. central bank and weak Chinese data hit demand for risky assets.,"Top U.S. grain merchant Archer Daniels Midland Co  has approached Argentine soy crusher Molinos Agro  about buying the company's livestock feed and soyoil manufacturing plant, and talks may continue, three sources said."
9,20181110,20181110132216,"U.S. judge halts Keystone XL oil pipeline in blow to Trump, Trudeau","A U.S. judge in Montana has blocked construction of the Keystone XL pipeline designed to carry heavy crude oil from Canada to the United States, drawing praise on Friday from environmental groups and a rebuke from President Donald Trump.",Apple finds quality problems in some iPhone X and MacBook models,GE shares tumble below $9 as JP Morgan analyst cuts price target,Investors focus on retailers as wages rise,"Amazon strikes deal with Apple to sell iPhones, iPads",Dan Loeb's Third Point takes friendly stake in AmEx,"Wall St drops on worries over China, oil prices","Amazon strikes deal with Apple to sell iPhones, iPads",Exclusive: Takeda to win EU approval for $62 billion Shire deal - sources,Daniel Loeb's Third Point takes stake in American Express,Microsoft made $1.3 billion in cash payments in GitHub deal,China's import expo logs $57.8 billion of deals: China Daily,Netflix CEO Hastings says no plans for cheaper India offerings,"Amazon.com Inc  on Friday said it would carry more Apple Inc  products globally in time for the holiday shopping season, as the technology rivals put aside past differences to boost sales.","Japanese drugmaker Takeda Pharmaceutical  is set to win conditional EU antitrust approval for its $62-billion bid for London's Shire, the biggest ever overseas acquisition by a Japanese company, two people familiar with the matter said on Friday.","Activist investor Daniel Loeb's Third Point LLC on Friday disclosed a new position in American Express Co , saying the market under-appreciates the strategic pivot of the company.",Microsoft Corp  said in a filing late Thursday it had made $1.3 billion in cash payments in connection to its acquisition of coding hosting startup GitHub.,"Around $57.83 billion worth of deals were agreed for the year ahead at the China International Import Expo (CIIE), the official China Daily said on Saturday.","Netflix  chief executive Reed Hastings said that the streaming video company had no plans for cheaper prices in the hotly competitive India market and that an executive's comments suggesting otherwise had been ""misunderstood."""
