,date,timestamp,main_title,main_content,feature_title_0,feature_title_1,feature_title_2,video_title_0,video_title_1,video_title_2,stories_title_0,stories_title_1,stories_title_2,stories_title_3,stories_title_4,stories_title_5,stories_content_0,stories_content_1,stories_content_2,stories_content_3,stories_content_4,stories_content_5
0,20190401,20190401123628,Aramco eclipses top earner Apple ahead of debut $10 billion-plus bond sale,"Saudi Aramco, the world's biggest oil producer, made core earnings of $224 billion last year, almost three times as much as Apple, figures from the state-owned company showed on Monday ahead of its debut international bond issue.","Shares surge on China's factory rebound, trade optimism",Denmark's DSV to buy logistics company Panalpina in $4.6 billion deal,Saudi ban on Boeing MAX flights to continue for near future: minister,The not-so transparent world of Google Assistant,No-meat Impossible Whopper debuts at Burger King,Burnout drives millennials from Samsung to YouTube,"When it comes to disclosing sponsors, your Google Assistant may be mute",Johnson & Johnson's baby shampoo samples fail Indian quality test; company rejects findings,Rakuten says to book $990 million gain on Lyft investment,Vegetarian patty gets the Burger King Whopper test,Sports Direct says other Debenhams investors back making Ashley boss,U.S. airlines hit by system-wide outages,"On stage at an investor conference last month, Google's Chief Business Officer Philipp Schindler identified a vexing challenge for the company's most prized app: its virtual assistant.","Johnson & Johnson's baby shampoo samples failed quality tests conducted by the northwestern Indian state of Rajasthan, according to a public notice from the state's drugs watchdog, findings that were rejected by the U.S. drugmaker.",Japan's Rakuten said on Monday it will book a 110 billion yen ($989.74 million) gain in the quarter through March on its investment in Lyft following the U.S. ride-hailing firm's listing last week.,"Vegetarian burgers may finally be getting the recognition they need to go main stream. On Monday Burger King and Silicon Valley startup Impossible Foods announced the roll-out of the Impossible Whopper in 59 stores in and around St. Louis, Missouri.","Sports Direct, the sportswear group that is seeking control of Debenhams, said it has been contacted by other shareholders in the department store group expressing their support to install Mike Ashley as Debenhams CEO.","U.S. airlines were hit by system-wide computer outages on Monday related to problems with the Aerodata planning weight and balance program, the Federal Aviation Administration said."
1,20190402,20190402114544,"Trade slowed in fourth-quarter, WTO says; auto tariffs, Brexit are 2019 risks","World trade shrank by 0.3 percent in the fourth quarter of 2018 and is likely to grow by 2.6 percent this year, slower than 3.0 percent growth in 2018 and below a previous forecast of 3.7 percent, the World Trade Organization said on Tuesday.","Bitcoin soars 20 percent, mystery buyer seen as catalyst",Swiss court backs Swatch in 'Think Different' row with Apple,Exclusive: Exxon weighs sale of Nigerian oil and gas fields for up to $3 billion,Floods ruin grain in already struggling Midwest,"Zuckerburg wants more regulation, here's why",Wall Street rallies on upbeat data,French group Thales completes 4.8 billion euro takeover of Gemalto,Shell to quit U.S. refining lobby over climate disagreement,"Apple, luxury brands drop China prices as VAT cuts take effect","World shares perch near six-month high, oil chases $70 a barrel",Ghosn's lawyers say his trial must be separate from Nissan's to ensure fairness,Superdry founder set to win investor backing for return to board,"French aerospace and defense electronics group Thales said it had completed its previously announced 4.8 billion euros ($5.4 billion) takeover of chipmaker Gemalto, boosting Thales' presence in the booming security services market.",Royal Dutch Shell on Tuesday became the first major oil and gas company to announce plans to leave a leading U.S. refining lobby due to disagreement on climate policies.,Apple Inc and other consumer brands lowered prices for their products in China on Monday as a cut in the country's value-added tax (VAT) rate came into effect from April 1.,"World stocks hovered just under a six-month high on Tuesday as Brent neared $70 a barrel for the first time since November, Brexit fatigue sapped sterling and the dollar shows signs of gaining strength again.","Lawyers for Carlos Ghosn asked a Tokyo court on Tuesday to try the ex-Nissan Motor Co boss separately from his former employer, arguing he would otherwise not get a fair hearing to fight charges of financial wrongdoing.","The founder and former boss of Superdry, Julian Dunkerton, is set to return to the board of the British fashion group after winning the support of shareholders by a narrow margin, initial votes showed on Tuesday."
2,20190403,20190403120151,Exclusive: Boeing software engaged repeatedly before crash - sources,"Boeing anti-stall software on a doomed Ethiopian Airlines jet re-engaged as many as four times after the crew initially turned it off due to suspect data from an airflow sensor, two people familiar with the matter said.","World stocks at six-month highs on optimism over U.S.-China trade, soft Brexit hopes",Roche says $4.3 billion Spark offer still on track for June completion,Brent nears $70 as oil prices rise for fourth day,Brexit gives Scotch whisky makers a headache,May turns to opposition for help with Brexit,Rare diamond sells for over $11 million at auction,Exclusive: Japan Display to supply OLED screens for Apple Watch - sources,Novartis's Alcon spinoff ousts Baer from Swiss benchmark SMI,"GM, Ford and Toyota join to advance self-driving testing, standards",Ghosn's sudden Twitter appearance is latest surprise move by ousted businessman,Norwegian Air sells two planes as it puts profitability over growth,Ford to launch more than 30 new models in China over next three years,"Japan Display Inc will begin to supply organic light-emitting diode (OLED) screens for the Apple Watch later this year, two sources said, a breakthrough for the cash-strapped company whose late shift to OLED has cost it orders from Apple.","Novartis's spinoff of its eyecare division Alcon, set for Tuesday April 9, marks the largest Swiss stock deal in a decade and forces a reshuffle of the benchmark Swiss Market Index (SMI) as private bank Julius Baer gets booted out.",Three major automakers said on Wednesday they were forming a consortium to help draw up safety standards for self-driving cars that could eventually help create regulations in the United States.,"Ousted Nissan boss Carlos Ghosn's sudden appearance on Twitter on Wednesday was a surprise move by the businessman that perplexed people and sent journalists scrambling, and not for the first time.","Norwegian Air has sold two of its Boeing 737-800 aircraft as part of its shift in emphasis from rapid growth toward profitability, the budget carrier said on Wednesday.","Ford Motor plans to launch more than 30 new models in China over the next three years of which over a third will be electric vehicles, the U.S. automaker said on Wednesday, as it seeks to reverse slumping sales in the world's top auto market."
3,20190404,20190404130249,"Elite U.S. school MIT cuts ties with Chinese tech firms Huawei, ZTE","The Massachusetts Institute of Technology (MIT) has severed ties with Huawei Technologies and ZTE Corp as U.S. authorities investigate the Chinese firms for alleged sanctions violations, it said on Wednesday.","Ethiopia urges Boeing to review controls, backs pilots",U.S. weekly jobless claims lowest since 1969,Trump says U.S. economy strong despite 'destructive actions' by Fed,Ethiopian crew followed procedures - first official crash report,Brexit talks round two: progress uncertain,Tesla's Musk and SEC face off in U.S. court over tweet,Tesla shares skid after first-quarter deliveries disappoint,Target raises minimum wage to $13 an hour in tight labor market,Tesla's Elon Musk to square off with SEC in court at contempt hearing,JPMorgan expects first-quarter net interest income to be flat,UniCredit eyes bid for Commerzbank if Deutsche talks fail: sources,"Stocks stall on trade jitters, German economy angst","Tesla Inc shares fell more than 8 percent on Thursday after a bigger-than-expected drop in first-quarter deliveries, led by waning demand for its luxury Model S and X vehicles, added to worries about the electric carmaker's finances.","Target Corp will raise its U.S. minimum wage to $13 an hour in June, from $12 currently, increasing its payroll costs and putting new pressure on rival Walmart Inc to attract retail workers in a tight labor market.","Lawyers for Tesla Inc Chief Executive Elon Musk will argue on Thursday that he did not violate a fraud settlement with the U.S. Securities and Exchange Commission and should not be held in contempt, the latest twist in a high-profile battle between the billionaire and the government.",JPMorgan Chase & Co said on Thursday its first-quarter net interest income will likely be flat compared with the prior quarter.,Deutsche Bank came under increased pressure on Thursday to move forward on a tie-up with Commerzbank after Italy's UniCredit was named as a potential alternative bidder for the German lender.,"European and Asian shares stepped back from eight-month highs on Thursday, as investors took money off the table amid fresh concerns about U.S.-China trade talks and as dire data from Germany signaled trouble for Europe."
4,20190405,20190405132719,U.S. job growth rebounds in March; but wage gains slow,"U.S. employment growth accelerated from a 17-month low in March as milder weather boosted activity in sectors like construction, which could further allay fears of a sharp slowdown in economic growth in the first quarter.","How excess speed, hasty commands and flawed software doomed an Ethiopian Airlines 737 MAX",Jeff Bezos keeps Amazon voting power in divorce settlement,"Futures jump as job growth rebounds in March, trade hopes add to optimism",Bezos' ex-wife cedes Amazon control in divorce deal,"Brexit is so confusing, even robots are muddled",Trump picks Herman Cain for Fed board,Trump says U.S.-China trade deal may be reached in four weeks,Bank of America ramps up branch modernization,Take Five: Panic over? World markets themes for the week ahead,Another make-or-break week for Europe?,"Tokyo court approves 10-day detention of Ghosn, rejects appeal","EU-China summit preparations stumble over trade, human rights","U.S. President Donald Trump said on Thursday the United States and China were close to a trade deal that could be announced within four weeks, while warning Beijing that it would be difficult to allow trade to continue without a pact.",Bank of America Corp said on Friday that more than half of its branch network will be modernized over the next three years to respond to changing consumer behavior.,Following are the five big themes likely to dominate thinking of investors and traders in the coming week and the Reuters stories related to them.,Europe is facing yet another make-or-break week.,"A Tokyo court approved on Friday a request by prosecutors to detain Carlos Ghosn for 10 days for further questioning, rejecting an appeal by the ousted Nissan boss' lawyer to free him as he fights charges against financial misconduct.","Tensions over trade, investments and minority rights may prevent China and the EU from agreeing a joint declaration at a summit next week, four diplomats in Brussels said on Friday, sapping a European push for greater access to Chinese markets."
5,20190406,20190406132748,Boeing cuts 737 MAX output in wake of two deadly crashes,"Boeing Co said on Friday it plans to cut its monthly 737 aircraft production by nearly 20 percent in the wake of two deadly crashes, signaling it does not expect aviation authorities to allow the plane back in the air anytime soon.","Hyundai Motor, Tencent tie up to develop self-driving cars software: report",Exclusive: United States sets sights on China in new electric vehicle push,SAP's head of cloud business latest top departure in restructuring,S&P; posts 7-day winning streak,The I word: inflation preview,"Bank of America's ""living room"" branches",Big banks to report first quarter results with lowered expectations,Take Five: Panic over? World markets themes for the week ahead,G20 must tackle root causes of trade tensions that threaten growth: EU,Exclusive: Deutsche Bank open to U.S. revamp in merger talks - sources,Who was first to launch 5G? Depends who you ask,U.S. judge rules against Expedia in United Airlines fare listings lawsuit,"Investors will focus on falling profits, a more dovish Federal Reserve and lower interest rates as major U.S. banks kick off what analysts expect to be the first quarter of contracting corporate earnings since 2016.",Following are the five big themes likely to dominate thinking of investors and traders in the coming week and the Reuters stories related to them.,"The European Union will tell a meeting of finance leaders from the world's 20 biggest economies next week that they must all tackle the root causes of global trade tensions because they are putting global growth at risk, an EU document showed.","Deutsche Bank said it was open to further restructuring of its U.S. investment bank after Commerzbank executives sought clarity on its plans during merger talks, according to three sources familiar with the matter.","When it comes to who triumphed in the multi-billion dollar global race to launch the world's first 5G next generation wireless network, the winner is clear ... depending on who you ask.","A federal judge in Manhattan on Friday rejected Expedia Inc's request for an injunction that would have required United Airlines to continue providing fare data for flights after Sept. 30, when the companies' contract ends."
6,20190407,20190407130916,"New NAFTA deal 'in trouble', bruised by elections, tariff rows","More than six months after the United States, Mexico and Canada agreed a new deal to govern more than $1 trillion in regional trade, the chances of the countries ratifying the pact this year are receding.",Hyundai Motor denies tie-up with Tencent on driverless car software,Japanese prosecutors ask judges to question Ghosn's wife: NHK,Fiat Chrysler to pay Tesla hundreds of millions of euros to pool fleet: Financial Times,S&P; posts 7-day winning streak,The I word: inflation preview,"Bank of America's ""living room"" branches",Herman Cain says he faces 'cumbersome' vetting for Fed board seat,"As latest round of U.S.-China talks end, 'significant work' remains",Boeing cuts 737 MAX output in wake of two deadly crashes,Big banks to report first quarter results with lowered expectations,Take Five: Panic over? World markets themes for the week ahead,SAP cloud business head quits after 27 years in latest top departure,"Former Republican presidential candidate Herman Cain said he will face a ""cumbersome"" process as he is vetted for a seat on the Federal Reserve Board.",U.S. and Chinese negotiators wrapped up their latest round of trade talks on Friday and were scheduled to resume discussions next week to try to secure a pact that would end a tit-for-tat tariff battle that has roiled global markets.,"Boeing Co said on Friday it plans to cut its monthly 737 aircraft production by nearly 20 percent in the wake of two deadly crashes, signaling it does not expect aviation authorities to allow the plane back in the air anytime soon.","Investors will focus on falling profits, a more dovish Federal Reserve and lower interest rates as major U.S. banks kick off what analysts expect to be the first quarter of contracting corporate earnings since 2016.",Following are the five big themes likely to dominate thinking of investors and traders in the coming week and the Reuters stories related to them.,"Software company SAP said the head of its cloud business group had quit, the latest in a string of top departures as Europe's most valuable technology company reshapes its operations."
7,20190408,20190408130944,Wall Street analysts cut 737 MAX delivery forecast,"Boeing Co is now unlikely to deliver more than 500 of its 737 MAX planes to customers this year, and even that will depend on a swift removal of an effective halt in deliveries after June, Wall Street analysts said on Monday.","Exclusive: Mexico's Walmart pressures suppliers on pricing, forcing some to ditch Amazon",Boeing's 737 production cut hits its shares and those of suppliers,European data supervisor investigates Microsoft contracts with EU bodies,"German exports, imports drop more than expected in February",Carlos Ghosn loses last Nissan title,Walmart vs Amazon: pricing battle in Mexico,"Pinterest seeks $15-$17 per share in IPO, below last private valuation",Merck KGaA wins Versum's support for sweetened $6.5 billion offer,SoftBank-backed Grab seeks another $2 billion funding in expansion drive,Investors hit pause as ECB and Brexit risks loom,"Qatar sues Luxembourg, UAE, Saudi banks in FX manipulation case",Sweet seats and candy canes: Inside Fiat Chrysler's Toledo turnaround,"Pinterest Inc on Monday set a price range of $15 to $17 per share for its initial public offering of 75 million shares, valuing it below the $12 billion at which the online image-search company sourced its last fundraising in 2017.","Merck KGaA won the support of Versum Materials Inc's board with a sweetened $6.5 billion takeover proposal, topping an agreed merger with rival Entegris.","Grab is looking to raise another $2 billion this year to ramp up   expansion, its CEO Anthony Tan told Reuters, only weeks after announcing more than $4.5 billion of funding in what has become Southeast Asia's largest round of private financing.",World stocks faltered at six-month highs and U.S. markets were set to dip on Monday as flashpoints including a crucial Brexit summit and a European Central Bank meeting loomed and investors looked ahead to an earnings season that may be disappointing.,"Qatar said on Monday it had filed lawsuits against three banks, accusing them of using what it called overseas currency manipulation to sabotage its economy in the wake of an Arab boycott against the country in 2017.","Lots of workplaces have a hot seat. At the Jeep assembly plant in Toledo, Ohio, there is a ""sweet seat."""
8,20190409,20190409121805,EU plans for own retaliation in aircraft dispute with U.S.,"The European Union has begun preparations to retaliate over Boeing subsidies, an EU official said on Tuesday, a day after Washington listed EU products it plans to hit with tariffs in their aircraft dispute.",Big Wynn? Vegas giant makes $7.1 billion play for Australia's Crown,How Wells Fargo's regulators and employees drove out its CEO,Exclusive: Bottle maker Verallia set for possible 4 billion euros IPO - sources,"In first public address, Ghosn says he is innocent and victim of backstabbing",China says it wants to eliminate bitcoin mining,Why rival retailers are embracing Amazon,Global share rally cools as U.S. turns up trade heat on Europe,China wants to ban bitcoin mining,Aramco gets whopping $100 billion demand for landmark bond,Ghosn slams 'backstabbing' former Nissan colleagues in video address,Selling with the enemy: Why rival retailers embrace Amazon.com,Sony stock surges after Reuters reports Third Point re-building stake,"April's equities rally risked running out of puff on Tuesday, as a U.S. threat to slap tariffs on hundreds of European goods and expectations of another chunky chop to the IMF’s global growth forecasts tested investors' stamina.","China's state planner wants to eliminate bitcoin mining in the country, according to a draft list of industrial activities the agency is seeking to stop in a sign of growing government pressure on the cryptocurrency sector.","Orders for Saudi Aramco's debut international bonds topped $100 billion on Tuesday, a record breaking vote of market confidence for the oil giant despite some investor concerns about government influence over the company.","A defiant Carlos Ghosn accused ""backstabbing"" former colleagues of conspiring to oust him as Nissan chairman and threatening the Japanese automaker's future, in a video marking his first public address since his initial arrest last year.","Chico's FAS Inc warned in January that it would shutter at least 250 stores across its namesake brand, along with its White House Black Market and Soma labels.",Sony Corp shares surged more than 9 percent on Tuesday after a Reuters report saying Third Point LLC was again raising its stake in the Japanese conglomerate stoked speculation that fund owner Daniel Loeb was preparing to agitate for more change.
9,20190410,20190410123114,Tech in driver's seat as S&P; 500 flirts with record,"Technology stocks are extending their leadership on Wall Street as the S&P; 500 trades near its all-time high, with Advanced Micro Devices Inc , Xilinx Inc and Xerox Corp  among the top performers since last December's sell-off that stirred fear of an end to a decade-long bull market.",Exclusive: Uber plans to sell around $10 billion worth of stock in IPO - sources,"Exclusive: Volkswagen eyes big stake in China partner JAC, taps Goldman - sources",U.S. bank CEOs face off with Congress for the first time since financial crisis,Tesco profits jump as Britons keep spending despite 'Brexit fatigue',Crown shares tumble after Wynn cancels $7.1 bln casino takeover,Cinemas v. streaming: Drawing the battle lines,"Delta Air Lines forecasts upbeat second quarter, shares rise 3 percent","Ford names company veterans to lead auto, mobility units",Aramco's new bonds inch up in early trade: sources,World stocks eke out gains ahead of ECB meeting,"Airbus-Boeing trade war would benefit Chinese planemaker, France says",Russian investigators call for U.S. investor to be let out of jail,"Delta Air Lines Inc on Wednesday gave an upbeat profit forecast for the second quarter and reported a better-than-expected quarterly profit, boosted by a renewed agreement with credit-card issuer American Express and robust travel demand.",Ford Motor Co on Wednesday named two company veterans to lead its auto and mobility businesses as the No.2 U.S. automaker shifts its focus to autonomous vehicles and realigns its automobile portfolio.,"Saudi Aramco's newly issued dollar-denominated bonds inched up on Wednesday, with longer-dated paper outperforming, sources familiar with the matter said.",World stocks inched up on Wednesday but were still below the six-month high they reached earlier this week as the prospect of the European Central Bank issuing fresh multi-year loans to banks helped offset concerns about U.S. President Donald Trump threatening more tariffs against the European Union.,"An escalation in the subsidy row involving European planemaker Airbus and U.S. rival Boeing would be senseless and serve only to benefit an emerging Chinese competitor, France's finance minister said on Wednesday.","Russian investigators have asked a court in Moscow to free detained U.S. investor Michael Calvey from custody at a hearing later this week and to place him under house arrest instead, the court said on Wednesday."
