,date,timestamp,main_title,main_content,feature_title_0,feature_title_1,feature_title_2,video_title_0,video_title_1,video_title_2,stories_title_0,stories_title_1,stories_title_2,stories_title_3,stories_title_4,stories_title_5,stories_content_0,stories_content_1,stories_content_2,stories_content_3,stories_content_4,stories_content_5
0,20200801,20200801110453,Trump says will ban TikTok amid pressure on Chinese owner to sell,"President Donald Trump said on Friday he would sign an executive order as soon as Saturday to ban TikTok in the United States, ratcheting up the pressure on the popular short-video app's Chinese owner to sell it.",Apple removes thousands of game apps from China store: research firm,U.S. consumer spending presses ahead; declining income poses challenge,U.S. airlines making push for new round of payroll assistance,Three charged with high-profile Twitter hacks,Nasdaq surges on megacap earnings,"Don't chase gold, silver rally: strategist",Apple tops Saudi Aramco as most valuable publicly listed company,"After monster rally, investors cautious as U.S. recovery wobbles","Apple's Taiwan suppliers, Samsung apply for India's smartphone scheme",Microsoft weighs TikTok purchase as ad business flattens out,James Murdoch resigns from News Corp board over editorial differences,Samsung Electronics to halt production at its last computer factory in China,"Apple Inc's  surged over 10% to a record high on Friday after reporting blockbuster quarterly results, helping the iPhone maker eclipse Saudi Aramco to become the world's most valuable publicly listed company.","Investors are preparing their portfolios for a potentially rocky patch in U.S. stocks, worried that a dramatic rebound in equities may stall amid dimming economic data and rising political uncertainty.","Apple Inc's  Taiwan contract manufacturers Foxconn , Wistron Corp  and Pegatron Corp  have applied for India's $6.65 billion scheme to boost local smartphone manufacturing, the country's tech minister said on Saturday.",Microsoft Corp  could re-energize its advertising business with a huge supply of video if it follows through on acquiring TikTok's U.S. operations from ByteDance.,"James Murdoch resigned from the board of News Corp  on Friday, citing disagreements over editorial content at the company founded by his father, conservative media mogul Rupert Murdoch.","Samsung Electronics Co will halt operations of its last computer factory in China, the South Korean tech giant said on Saturday, the latest manufacturer to shift production from the world's second-biggest economy."
1,20200802,20200802122930,Exclusive: Eastman Kodak top executive got Trump deal windfall on an 'understanding',"Eastman Kodak Co  on Monday granted its executive chairman options for 1.75 million shares as the result of what a person familiar with the arrangement described as an ""understanding"" with its board that had previously neither been listed in his employment contract nor made public.",Exclusive: TikTok's Chinese owner offers to forego stake to clinch U.S. deal - sources,Siemens Healthineers to acquire Varian for $16.4 billion,"Wall Street Week Ahead: After monster rally, investors cautious as U.S. recovery wobbles",TikTok's owner offers to forego stake - sources,Three charged with high-profile Twitter hacks,Nasdaq surges on megacap earnings,Hong Kong's mom-and-pop investors squeeze funds as IPOs sizzle,SoftBank to maintain stake in Arm after partial sale: Nikkei,Marathon Petroleum to permanently close two U.S. oil refineries,James Murdoch resigns from News Corp board over editorial differences,Jet fuel demand outlook sours after fleeting market optimism,Trump says will ban TikTok amid pressure on Chinese owner to sell,"As Hong Kong's stock market prepares for billions of dollars in sales of new shares, global fund managers have a big challenge - competing with the city's army of mom-and-pop investors for a slice of the pie.","SoftBank Group Corp  will keep a stake in its chip company Arm Holdings Ltd, even if it sells part of it to Nvidia Corp  or through an initial public offering, the Nikkei Asian Review reported https://asia.nikkei.com/Business/SoftBank2/SoftBank-to-maintain-stake-in-Arm-after-partial-sale.","Marathon Petroleum  plans to permanently close two small U.S. oil refineries in Martinez, California, and Gallup, New Mexico, the company said, eliminating 800 jobs in response to lower fuels demand.","James Murdoch resigned from the board of News Corp  on Friday, citing disagreements over editorial content at the company founded by his father, conservative media mogul Rupert Murdoch.","By Stephanie Kelly, Koustav Samanta and Bozorgmehr Sharafedin","President Donald Trump said on Friday he would sign an executive order as soon as Saturday to ban TikTok in the United States, ratcheting up the pressure on the popular short-video app's Chinese owner to sell it."
2,20200803,20200803144900,Microsoft talks to buy TikTok's U.S. operations spark ire in China,A potential shotgun wedding to Microsoft Corp  for TikTok's U.S. operations provoked an outcry on Monday on Chinese social media as well as criticism from a prominent Chinese investor in TikTok owner ByteDance.,U.S. manufacturing activity near 1-1/2-year high: ISM,"Exclusive: Chipotle, fast food brands set for new wave of hiring",J.C. Penney's survival hinges on urgent sale negotiations,HSBC first-half profit plunges 65%,Seven & i's $21 bln deal for Speedway stations,Lord & Taylor: latest retail casualty of pandemic,"Earnings, Microsoft boost Wall St. as investors await stimulus",Europe cushions workforce as U.S. lifeline runs threadbare,"Disney to reveal pandemic hit to parks and ESPN, boost to streaming services, on Tuesday",Marathon Petroleum sells Speedway to 7-Eleven owner for $21 billion,U.S. long bond demand raises prospect of whole curve yielding below 1%,Strain on global manufacturing eases as euro zone returns to growth,Wall Street's main indexes rose on Monday as Microsoft's pursuit of TikTok's U.S. operations and a clutch of upbeat quarterly earnings reports lifted sentiment in the absence of a fiscal coronavirus relief deal.,"- While millions of U.S. workers thrown into unemployment by the coronavirus pandemic fret about feeding their families, idled German airline purser Marco Todte is mainly concerned about his next vacation.","For Walt Disney Co , the ability to sell ""Frozen""-themed water bottles at the Magic Kingdom theme park while selling ads during the NBA playoffs has historically been its greatest strength.","Marathon Petroleum  has agreed to sell its Speedway gas stations in the United States to Japanese retail group Seven & i Holdings  for $21 billion, the companies said, five months after the deal was put on hold amid the coronavirus outbreak.",A decline in U.S. Treasury yields over recent weeks has investors eyeing the approach of an unusual phenomenon - the entire U.S. yield curve sinking below 1%.,"Euro zone manufacturing activity expanded modestly last month, its first growth since early 2019, and Asia's pain eased as the contraction slowed in export-reliant nations, adding to hopes the sector is emerging from the hit of the coronavirus pandemic."
3,20200804,20200804121351,ByteDance founder defends TikTok's U.S. strategy in staff letter,ByteDance founder Zhang Yiming told employees on Tuesday there were misunderstandings on Chinese social media about TikTok's situation in the United States and that the company could face more difficulties as anti-Chinese sentiment rose abroad.,Microsoft's rescue attempt of TikTok endears old company to new generation,Futures retreat as U.S.-China tensions heat up over TikTok,Spirit posts second straight quarterly loss as virus hits aero parts demand,China won't accept TikTok 'theft' - China Daily,Plans laid out for Boeing 737 MAX return,BP halves dividend after record loss in Q2,Google Cloud prepares for Black Friday 'peak on top of peak',KKR beats estimates with flat second-quarter earnings,Telco SoftBank's first-quarter cash flow jumps 50% as broader group retrenches,"Clorox won't have enough disinfecting wipes until 2021, its CEO says",Bayer tumbles to €9.5 billion quarterly net loss after litigation charges,Lobbying for Russian pipeline spikes in Washington,"Alphabet Inc's  Google Cloud unit is poised for a surge in fourth-quarter sales from U.S. retailers, as they brace for record online shopping during the holidays because of COVID-19 lockdowns.","U.S. private equity firm KKR & Co Inc  said on Tuesday that its second-quarter distributable earnings were flat year-on-year, beating many analysts' expectations amid a rise in management and performance fees.","SoftBank Group Corp's domestic wireless unit raised its free cash flow 50% in its first quarter, part of a broader effort to stabilise the group and help it weather the coronavirus outbreak.","Grocery shelves won't be fully stocked with Clorox's disinfecting wipes until next year, CEO Benno Dorer told Reuters on Monday, as the world's biggest cleaning products maker struggles with overwhelming pandemic-led demand for its top product.","German drugs and pesticides group Bayer slumped to a 9.5 billion euro ($11.2 billion) net loss in the second quarter, mainly reflecting charges to settle disputes inherited with its $63 billion takeover of Monsanto.","As U.S. lawmakers plot to stop one of Moscow's most important projects in Europe, the Nord Stream 2 pipeline, lobbyists supporting it are busier than ever but disclosing few details of their work, according to government filings and current and former U.S. officials."
4,20200805,20200805111231,Trump's bid for a piece of Microsoft-TikTok deal could spur legal action,President Donald Trump's unprecedented demand that the United States get a cut of the proceeds from the forced sale of Chinese internet giant ByteDance's short-video app TikTok is based on an interpretation of U.S law that regulatory lawyers say may be open to challenges.,Disney's surprise profit bolsters futures ahead of economic data,CVS raises profit forecast as low medical costs boost health insurance unit,"Exclusive: U.S. pursues nearly $13 billion of claims in Purdue Pharma opioid probes, sources say",BMW plunges to Q2 loss,Airline Virgin Australia to slash workforce,Disney's 'Mulan' will go straight to streaming,"As dollar slides, some investors fret about its status as world's reserve currency","Thomson Reuters revenue, operating profit fall in second quarter",Virgin Atlantic Airways seeks U.S. Chapter 15 bankruptcy protection,Capri posts smaller-than-expected loss boosted by online demand,BMW losses almost $800 million as sales slide during lockdowns,Embraer's commercial aviation revenue plummets by 82% on coronavirus pandemic,"Some investors are worried the U.S. response to the coronavirus pandemic is dealing a body blow to the dollar, potentially accelerating what has so far been a slow erosion in the greenback's status as the world's dominant reserve currency.","Thomson Reuters Corp   reported slightly lower revenue and an 18% fall in operating profit for the second quarter on Wednesday, and reaffirmed its forecast for the rest of 2020.","Virgin Atlantic Airways Ltd [VA.UL] is seeking protection from  creditors in the United States under Chapter 15 of the U.S. Bankruptcy Code, which allows a foreign debtor to shield assets in this country, according to a court filing on Tuesday.","Michael Kors-owner Capri Holdings Ltd  reported a smaller-than-expected quarterly loss on Wednesday, helped by higher online orders from consumers stuck indoors due the COVID-19 pandemic.","BMW  expects to make an operating profit this year despite losing 666 million euros ($787 million) in the second quarter after sales of its luxury cars slumped during coronavirus lockdowns, the company said on Wednesday.","Brazil's Embraer said on Wednesday that revenue at its commercial aviation segment, usually its largest and most profitable, had tumbled 82% to $109 million in the second quarter due to the coronavirus pandemic."
5,20200806,20200806114401,Risk coronavirus or default: ride-hail drivers face tough choices as U.S. aid expires,"Uber driver Johan Nijman faces a difficult decision as federal unemployment aid expires: risk failing to pay for groceries and even lose his home, or resume driving and potentially catch COVID-19.",Uber pulls Latin American U-turn by joining taxi ranks,Futures muted ahead of weekly unemployment claims data,COVID-19 vaccine approval could stall tech stocks boom: Goldman,Air travel in the doldrums until 2024 - Lufthansa,Bank of England sees slower economic recovery,Toyota's Q1 profit nearly wiped out,ViacomCBS beats estimates for second-quarter revenue on streaming boost,Bristol Myers lifts annual profit view on hopes of pickup in patient visits to doctors,"U.S. glass maker seeks to seize Venezuela-owned oil tanker to collect award, court papers show",CalPERS investment chief steps down at $400 billion pension fund,Pool sales skyrocket as consumers splash out on coronavirus cocoons,Fresh U.S. pandemic stimulus should be more targeted: Raghuram Rajan,ViacomCBS Inc  beat analysts' estimates for quarterly revenue on Thursday as coronavirus shut-ins of millions of American households boosted demand for streaming.,"Bristol Myers Squibb Co  raised its annual profit forecast on Thursday on hopes of a recovery in demand for its hospital-administered drugs, which had dropped as patients stayed away from doctors' offices due to the COVID-19 pandemic.","U.S. glass manufacturer O-I Glass Inc is seeking to seize an oil tanker owned by Venezuela to collect part of a $500 million arbitration award it won after the 2010 expropriation of two manufacturing plants, according to a summons filed with a Singapore court seen by Reuters.","California Public Employees' Retirement System (CalPERS) said late Wednesday Yu Ben Meng resigned as its chief investment officer and Dan Bienvenue, deputy chief investment officer, will become interim CIO.","Locked down, hot and desperate for a dip? If you live in Indianapolis and fancy putting a pool in your back yard there's a three-week wait - but that's just for an appointment to order one for next year.","The United States should take a more targeted approach with its new pandemic aid so it can save ammunition in case of a future economic slowdown or a second wave of infections, former Reserve Bank of India Governor Raghuram Rajan said on Thursday."
6,20200807,20200807114317,"Trump preps bans on WeChat, TikTok, stoking tension with Beijing","U.S. President Donald Trump has unveiled sweeping bans on U.S. transactions with the Chinese owners of messaging app WeChat and video-sharing app TikTok, escalating a high-stakes confrontation with Beijing over the future of the global tech industry.",Facebook’s dilemma: How to police claims about unproven COVID-19 vaccines,Picking pennies: Dollar slump lifts U.S. bond returns for foreigners,Sino-U.S. tensions hit futures ahead of jobs report,SoftBank set to return to profit after record drop,Uber driver faces tough choice as U.S. aid expires,"Nasdaq closes above 11,000 for first time",U.S. job growth forecast to slow sharply in July as COVID-19 cases soar,Trump advisers urge delisting of U.S.-listed Chinese firms that fail to meet audit standards,Goldman Sachs cuts quarterly earnings citing legal provisions,Cash-short U.S. biofuel industry cuts lobbying even as Iowa looms large in election,Tired of Zoom calls? Company offers at-home hologram machines,Activist shareholder ValueAct sells out of Rolls-Royce: source,"U.S. employment growth likely slowed significantly in July amid a resurgence in new COVID-19 infections, which would provide the clearest evidence yet that the economy's recovery from the recession caused by the pandemic was faltering.","Trump administration officials have urged the president to delist Chinese companies that trade on U.S. exchanges and fail to meet U.S. auditing requirements by January 2022, Securities and Exchange Commission and Treasury officials said on Thursday.",Goldman Sachs Group Inc on Friday lowered its previously stated quarterly earnings as the bank set aside more money to pay for its settlement with the Malaysian government over the multi-billion 1MDB scandal.,"A top U.S. biofuel industry trade group said it has cut lobbying spending as the coronavirus pandemic has slammed members eager to press demands with President Donald Trump, who hopes to win the corn-producing state Iowa in November.",Looking for a new way to communicate during the pandemic? A Los Angeles company has created phone booth-sized machines to beam live holograms into your living room.,"Activist shareholder ValueAct Capital Management has sold out of British aero-engine maker Rolls-Royce , a source familiar with the matter said on Friday, ending its relationship with the company five years after it became its biggest shareholder."
7,20200808,20200808113539,Wall Street Week Ahead: Bargain-hunters look to U.S. real estate stocks as S&P; nears records,"As the S&P; 500 approaches fresh highs, some investors hope to pick up bargains in the battered U.S. real estate sector, where values of some major stocks have been cut in half this year.","Huawei to stop making flagship chipsets as U.S. pressure bites, Chinese media say","Slowing U.S. job growth, rising COVID-19 raise doubts on the recovery's strength","Exclusive: FAA employees report industry pressure, question agency safety push in survey",Nasdaq snaps 7-day winning streak,Crisis containment makes Europe alluring: strategist,Economic meltdown threatens Europe's war on plastic,U.S. judge denies bail to two men accused of aiding Ghosn escape,Nokia's new CEO working on setting strategy in 'dream job',UPS plans heavy holiday fees amid coronavirus-related shipment surge,"WarnerMedia restructures to focus on HBO Max, senior executives out",Take Five: We're all going on a summer holiday (maybe),TikTok prepares advertisers for possible app ban,A U.S. district judge on Friday denied bail to two Massachusetts men accused of helping orchestrate former Nissan Motor Co Chairman Carlos Ghosn's escape from Japan.,"Nokia's new chief executive Pekka Lundmark said he will take time to re-acquaint himself with the Finnish telecom equipment maker as he works toward setting a strategy, as the company jostles for position in the highly political 5G race.","United Parcel Service Inc plans to impose big fees on large shippers sending significantly more packages through its system during the holiday season amid the coronavirus pandemic, according to a new fee schedule released on Friday.","WarnerMedia executives Bob Greenblatt and Kevin Reilly, who oversaw the creation of the HBO Max streaming business, will leave as part of a broad restructuring focused around the streaming service, the company said on Friday.","August conjures up images of beaches and sunshine but it may not bring much respite to travel and tourism stocks. Battered by lockdowns, tourism has lagged a broader market recovery, with airline, hotel and leisure shares 20%-50% lower year-to-date.","TikTok is preparing advertisers for a possible ban of its app in the United States, ad buyers said, offering refunds for ad campaigns that are unable to run."
8,20200809,20200809115946,"Saudi Aramco's profit plunges, sees signs of oil market recovery","State oil giant Saudi Aramco's profit plunged 73% in the second quarter of the year, as a slump in energy demand and prices due to the coronavirus crisis hit sales at the world's biggest oil exporter.",Coronavirus punishes Warren Buffett as Berkshire Hathaway takes big writedown,Twitter expressed interest in buying TikTok's U.S. operations,Eastman Kodak's $765 million U.S. loan agreement on hold after recent allegations,COVID-19 punishes Buffett's Berkshire Hathaway,Nasdaq snaps 7-day winning streak,Crisis containment makes Europe alluring: strategist,Wall Street Week Ahead: Bargain-hunters look to U.S. real estate stocks as S&P; nears records,Oil giants' production cuts come to 1 million bpd as they post massive writedowns,Barclays being probed by UK privacy watchdog on accusations of spying on staff,"Huawei to stop making flagship chipsets as U.S. pressure bites, Chinese media say",Qualcomm lobbies U.S. to sell chips for Huawei 5G phones: WSJ,Credit Suisse eyes cooperation with insurers: Rohner,"As the S&P; 500 approaches fresh highs, some investors hope to pick up bargains in the battered U.S. real estate sector, where values of some major stocks have been cut in half this year.","The world's five largest oil companies collectively cut the value of their assets by nearly $50 billion in the second quarter, and slashed production rates as the coronavirus pandemic caused a drastic fall in fuel prices and demand.","Barclays Plc  is being probed by the United Kingdom's privacy watchdog, the Information Commissioner's Office (ICO), over allegations that the British bank spied on its staff, the agency said on Sunday.","Huawei Technologies Co [HWT.UL] will stop making its flagship Kirin chipsets next month, financial magazine Caixin said on Saturday, as the impact of U.S. pressure on the Chinese tech giant grows.","Chipmaker Qualcomm Inc is lobbying the U.S. government to revoke restrictions on sale of components to Huawei Technologies Co [HWT.UL], after the Chinese company was blacklisted by the United States, The Wall Street Journal reported on Saturday.","Credit Suisse  is looking to expand cooperation with insurers, Chairman Urs Rohner told a Sunday newspaper, adding the search for his successor at Switzerland's second-biggest bank was well under way."
9,20200810,20200810122624,Exclusive: Microsoft faces complex technical challenges in TikTok carveout,"Microsoft Corp's  bid to carve out parts of TikTok from its Chinese owner ByteDance will be a technically complex endeavor that could test the patience of President Donald Trump's administration, according to sources familiar with the setup.",Futures edge higher after Trump signs virus relief orders,Top U.S. mall operator Simon faces pandemic pain,Explainer: Microsoft's TikTok bid spotlights Windows maker's history with China,Barclays in probe over spying allegations,Hyundai shares surge on EV plan,Saudi Aramco's profit plunges 73.4%,"Senators urge U.S. to remove tariffs on EU foods, beverages",Marriott posts bigger-than-expected loss as virus hits bookings,Factbox: How financial firms in Hong Kong may be affected by U.S. sanctions,Royal Caribbean reports $1.64 billion quarterly loss on pandemic hit,"Saudi Aramco's profit plunges, sees signs of oil market recovery","Wall Street bonuses likely to tumble, job cuts to start in late 2020: report","A bipartisan group of 13 U.S. senators have asked the U.S. Trade Representative's Office (USTR) to remove 25% tariffs imposed in October 2019 on European Union food, wine and spirits, according to a letter seen by Reuters.","U.S. hotel operator Marriott International  posted a bigger-than-expected quarterly loss on Monday, as the coronavirus pandemic curbed global travel and led to a plunge in room bookings.",The United States has imposed sanctions on Hong Kong Chief Executive Carrie Lam and 10 other top Hong Kong and Chinese officials over what Washington says is their role in curtailing political freedoms in the territory.,"Royal Caribbean Group  reported a quarterly net loss on Monday, as the cruise operator suffered from a coronavirus-driven halt to sailings that is now on course to last deep into the second half of 2020.","State oil giant Saudi Aramco's profit plunged 73% in the second quarter of the year, as a slump in energy demand and prices due to the coronavirus crisis hit sales at the world's biggest oil exporter.","Most Wall Street workers can expect to see their bonuses slashed this year and some jobs may be cut, according to a report published Monday by compensation consulting firm Johnson Associates Inc."
