,date,timestamp,main_title,main_content,feature_title_0,feature_title_1,feature_title_2,video_title_0,video_title_1,video_title_2,stories_title_0,stories_title_1,stories_title_2,stories_title_3,stories_title_4,stories_title_5,stories_content_0,stories_content_1,stories_content_2,stories_content_3,stories_content_4,stories_content_5
0,20190901,20190901110117,"China, U.S. kick off new round of tariffs in trade war","China and the United States began imposing additional tariffs on each other's goods on Sunday, the latest escalation in a bruising trade war, despite signs that talks would resume some time this month.",China's factory activity shrinks for fourth month as trade woes deepen,Wall Street Weekahead: Retailers in spotlight as tariffs on consumer products kick in,"Volkswagen overstated fuel economy on 98,000 U.S. vehicles, will repay consumers",Twitter CEO Jack Dorsey’s account hacked,What to watch in the week ahead,Wall Street mixed ahead of holiday weekend,Twitter CEO's hacked account sends racist tweets before being secured,Juul raises over $750 million in expanded funding round,FCC chair Pai seeks approval for Nexstar-Tribune merger,FAA panel reviewing 737 MAX certification will take additional time,Philip Green prepares to break up his Arcadia Group: Sunday Times,Delays expected at Amsterdam's Schiphol Airport as KLM ground staff strike,"The account of Twitter Inc  Chief Executive Jack Dorsey was hacked on Friday afternoon, sending public tweets and retweets including racial slurs and curse words to 4 million followers before Twitter secured the account.","E-cigarette maker Juul Labs Inc, which is facing regulatory scrutiny in the domestic U.S market, has raised $785.2 million in an equity and debt offering as it looks to expand globally, a regulatory filing showed.","Federal Communications Commission chairman Ajit Pai on Friday sought approval from his colleagues to order the go ahead for  Nexstar Media Group Inc's acquisition of Tribune Media Co in a $6.4 billion tie-up, a spokeswoman for the agency said.",The Federal Aviation Administration said on Friday a blue-ribbon panel of experts around the world will need a few more weeks to finish its review into the Boeing 737 MAX certification.,"Philip Green is preparing to break up his Topshop-to-Dorothy Perkins fashion empire, the Sunday Times reported citing unidentified sources.","Ground staff for the Dutch arm of Air France KLM SA  are set to strike on Monday morning at Amsterdam's Schiphol Airport, likely causing delays and canceled flights, the Dutch union FNV said Saturday."
1,20190902,20190902113825,Global stocks slip as new U.S.-China tariffs sour global outlook,"Global stocks dipped on Monday after the United States and China imposed new tariffs on each other's goods, reinforcing investors' worries over slowing global growth, with no clear end in sight for the trade war.","Trade war dents Chinese company profits, portfolio inflows","VW retains access to U.S. public sector contracts, agrees to second monitor at HQ","Factories fettered by trade wars, faltering demand in August","China, U.S. kick off new round of tariffs",Twitter CEO Jack Dorsey’s account hacked,What to watch in the week ahead,"Sanctions choke Iran's crude sales, but oil product exports booming",Russian court orders seizure of stake in bank in dispute with Baring Vostok,"China aims to rev up shale gas drive, wean itself off imports amid U.S. trade row",Return to capital controls sends Argentina assets tumbling,Wirecard signs cooperation agreement with SoftBank's Brightstar,Bankers' exits and zombie accounts: China's Shanghai free trade zone sputters,"While U.S. sanctions on Iran's oil industry have slashed the OPEC member's crude exports by more than 80%, oil product sales from the Islamic Republic remain strong at nearly $500 million a month, shipping data and Reuters calculations show.","A court in Russia's Far East ordered the seizure of a stake in Vostochny Bank [VOSEK.UL] held by private equity group Baring Vostok at Vostochny Bank's own request, court documents published on Monday showed.",China aims to slash its growing dependence on gas imports by boosting domestic projects like shale fields as the security of its energy supply comes under the spotlight amid a festering trade war with the United States.,Argentina's international dollar bonds hit record lows on Monday while its financial stocks tumbled and risk premia shot up after President Mauricio Macri reimposed capital controls on Sunday as the country's debt crisis spirals.,"Wirecard has signed a memorandum of understanding with SoftBank's Brightstar and anticipates ""significant transaction volume"" out of the deal, the German fintech announced on Monday.","When China launched the expansion of the Shanghai free trade zone (FTZ) recently and announced six new zones in July, officials touted the efforts to attract foreign investment and deepen trade ties with neighboring countries."
2,20190903,20190903114142,"Roche, Spark again extend $4.3 billion takeover offer",Roche Holding  and Spark Therapeutics  announced on Tuesday another extension of the Swiss drugmaker's $4.3 billion takeover offer for the U.S. gene therapy specialist as regulatory reviews continue.,Marvel superheroes power up Lego's sales,Global stocks stumble toward two-month lows as U.S. data looms,Just Eat shareholder Eminence Capital to vote against Takeaway.com merger,Droids and superheroes ride to rescue for Lego,"Pound slides, retail flatlines as Brexit looms","Ahead of Brexit, UK factories go quiet",U.S. IPOs hope for stock market volatility reprieve,Executive's flight to PSA highlights Renault-Nissan alliance tensions,China's Xiaomi plans $1.5 billion buyback to arrest stock tumble,"Trade war dents Chinese company profits, portfolio inflows","Walmart's Mexico unit springs into same-day delivery, taking on Amazon",Netflix applies for license under new Turkish broadcasting rules,"U.S. companies planning to launch initial public offerings (IPOs) in the coming weeks are hoping that August's bout of stock market volatility will subside this month, according to investment bankers and capital markets lawyers advising them.","A senior Renault-Nissan executive has quit the troubled carmaking alliance to join Peugeot maker PSA Group , blaming Renault boss Thierry Bollore for forcing his exit.","Chinese smartphone maker Xiaomi Corp  announced a HK$12 billion ($1.53 billion) share buyback plan on Tuesday, in a reversal of its cash-management strategy that is aimed at boosting its floundering stock.","Some Chinese business sectors reported solid first half earnings, though a substantial fall in industrial profits and in tepid overseas investment inflows into China's stock markets show fallout from the protracted trade war with the United States.","Walmart Inc's  Mexico unit has begun offering delivery within three hours for certain home and tech products ordered online, it said on Monday, taking another step to try to best e-commerce rival Amazon.com Inc  at speedy shipping.","U.S. online streaming service Netflix  has applied for a license to continue operating in Turkey under new online broadcasting rules, the head of the country's television watchdog (RTUK) said on Tuesday."
3,20190904,20190904131505,"U.S. trade deficit shrinks, but shortfall with China widens","The U.S. trade deficit narrowed slightly in July, but the gap with China, a focus of the Trump administration's ""America First"" agenda, surged to a six-month high.",U.S. effort to disqualify Huawei's lead lawyer goes to court,WeWork adds woman to its board after backlash ahead of IPO,Stock futures higher as robust Chinese data eases growth worries,India's economy suffers car crash,UK retailer M&S; set to be kicked out of FTSE 100,Huawei accuses U.S. government of coercing staff,Exclusive: OxyContin maker prepares 'free-fall' bankruptcy as settlement talks stall,Starbucks sees slower profit growth in fiscal year 2020,Walmart halts ammunition sales for assault-style rifles; Kroger calls for gun safety,"American Eagle third-quarter profit forecast disappoints, shares fall",Labor pains: Japanese jobs for South Korean graduates dry up amid trade row,Malaysia defends move to extend license for rare earth firm Lynas,"OxyContin maker Purdue Pharma LP is preparing to seek bankruptcy protection before the end of the month if it does not reach a settlement with U.S. communities over widespread opioid litigation, three people familiar with the matter said, after some states balked at the company's $10 billion to $12 billion offer in August to end their lawsuits as part of a negotiated Chapter 11 case.","Starbucks Corp  said on Wednesday it expects 2020 profit growth to be lower than the current 10% rate, two months after the coffeehouse chain raised its 2019 profit forecast.","Walmart Inc, the nation's largest retailer, said on Tuesday it would stop selling ammunition for handguns and some assault-style rifles in all its stores across the United States, and called for action on gun safety after a string of mass shootings, including at Walmart stores in Texas and Mississippi.",Apparel retailer American Eagle Outfitters Inc  forecast third-quarter profit below estimates on Wednesday after reporting disappointing quarterly same-store sales due to weak performance in certain seasonal clothing lines.,"Song Min-su, a Japanese major in his final year at Hannam University, south of Seoul, has watched in dismay as a spat between South Korea and Japan over wartime forced labor has spiraled into a damaging political and economic row.",Malaysia's government said on Wednesday its decision last month to extend a license for Australia's Lynas Corp for processing rare earth minerals aimed to show investors that the Southeast Asian nation was open for business and preserve 600 jobs.
4,20190905,20190905114525,"China, U.S. to hold trade talks in October; Beijing says phone call went well","China and the United States on Thursday agreed to hold high-level trade talks in early October in Washington, amid fears that an escalating trade war could trigger a global economic recession.","Nissan probe finds CEO Saikawa, other execs overpaid in compliance failure: source",GM CEO Barra to meet with Trump Thursday: White House,"U.S. imposes duties on structural steel from China, Mexico",Samsung tries again with its folding phone,"Nissan CEO, execs were overpaid: source",Wall Street rebounds on overseas news,Apple places $7 billion in return to bond market,Tesla's use of individual driver data for insurance 'state-by-state proposition',Stock futures higher on news of U.S.-China trade talks,"Exclusive: In U-turn, Ford ditches plan to unify China sales system after partners push back","Glencore's risk appetite dwindles, fueling focus on safer regions",Bayer says Monsanto's list of influential people was not illegal,"Apple Inc  said on Thursday it had sold $7 billion of bonds at yields ranging up to 103 basis points over the equivalent U.S. Treasury on maturities of up to 30 years, its first such debt issues since November 2017.","Tesla Inc's  use of individual customer data, such as vehicle camera footage and GPS, to price its new insurance products will depend on drivers' authorization and individual U.S. state laws, a senior company executive said on Wednesday.","U.S. stock index futures rose on Thursday as the United States and China agreed to hold high-level talks next month, raising hopes of a de-escalation in a trade war that has bruised global economic growth.",Ford Motor Co has scrapped a plan to create a unified national sales company for China that stoked mistrust of the automaker at its joint venture partners and contributed to a spectacular collapse in sales in the world's biggest car market.,"Glencore Inc's  penchant for risk has long been mining industry lore, but the company is quickly expanding into a part of the world that would have been improbable just a few years ago: Minnesota.","Bayer  said a law firm it had commissioned to investigate a compilation of data on journalists, politicians and researchers by Monsanto had found no evidence of illegal behavior by the seed maker that Bayer acquired last year."
5,20190906,20190906120558,Exclusive: U.S. congressional probe finds possible lapses in Deutsche Bank controls - sources,"U.S. congressional investigators have identified possible failures in Deutsche Bank AG's  money laundering controls in its dealings with Russian oligarchs, after the lender handed over a trove of transaction records, emails and other documents, three people familiar with the matter said.",Huawei shows off 'most powerful' chipset as forges ahead with 5G smartphone plan,No place like home: Chinese firms stung by trade war build up domestic brands,"Slower U.S. job growth expected, but enough to support economy",Trade wars to trim billions in US GDP -Fed paper,Wall Street back in rally mode,High stock prices are justifiable - Felton,Stock futures gain ahead of U.S. jobs report,Merkel hopes China-U.S. trade problems will be over soon,Japan's Nissan mulls pulling out of South Korea as trade tensions rise: FT,Citigroup doubles down on credit cards even as U.S. economy softens,Farm loan delinquencies surge in U.S. election battleground Wisconsin,"Trump to meet with USDA, EPA officials about biofuels plan: sources",U.S. stock index futures edged higher on Friday ahead of a crucial jobs report and as China rolled out a stimulus plan to shore up its flagging economy.,German Chancellor Angela Merkel said at the start of a visit to Beijing on Friday that the China-U.S. trade war was affecting the whole world and she hoped it would be resolved soon.,"Nissan Motor Co  is considering pulling out of South Korea, the Financial Times reported on Friday, as political and trade tensions between Japan and South Korea have caused sales of Japanese products in the neighboring country to plummet.","Despite signs that the U.S. economy is slowing, New York-based Citigroup Inc  is betting big on credit cards.","Farm loan delinquencies rose to a record high in June at Wisconsin's community banks, data showed on Thursday, a sign President Donald Trump's trade conflicts with China and other countries are hitting farmers hard in a state that could be crucial for his chances of re-election in 2020.","U.S. President Donald Trump is expected to meet with Department of Agriculture and Environmental Protection Agency officials late Thursday to consider a plan that would include boosting biofuels requirements for 2020 by 1 billion gallons, according to two sources familiar with the discussions."
6,20190907,20190907103413,"U.S. hiring cools; wages, hours offer silver lining","U.S. job growth slowed more than expected in August, with retail hiring declining for a seventh straight month, but strong wage gains should support consumer spending and keep the economy expanding moderately amid rising threats from trade tensions.","U.S. states launch antitrust probes of tech companies, focus on Facebook, Google",Exclusive: WeWork to press on with IPO launch despite valuation concerns - sources,Apple says Uighurs targeted in iPhone attack but disputes Google findings,What to watch on Wall Street next week,Wall Street ekes out gains,Powell keeps Wall St. rate cut hopes intact,Wall St. barely gains after mixed U.S. jobs data,Fed Chair Powell repeats vow to act 'as appropriate',Roku targets UK as smart TV platform duel with Amazon hots up,Qualcomm-Samsung axis brings 5G to the masses as Huawei struggles,U.S.-China trade conflict could take years to resolve: Kudlow,U.S. launches antitrust probe into California automaker agreement,"The S&P; 500 and Dow industrials closed slightly higher on Friday as investors digested a mixed U.S. jobs report and bet on a Federal Reserve interest rate cut this month, while China's stimulus plan helped ease some concerns around global growth.","The U.S. Federal Reserve will continue to act ""as appropriate"" to sustain the economic expansion in the world's biggest economy, Fed Chair Jerome Powell said Friday in Zurich, sticking to a phrase that financial markets have read as signaling further interest-rate reductions ahead.","Streaming company Roku, whose software runs one in three smart TVs in the United States, is turning to the British market as competition with Silicon Valley giant Amazon goes international.",Qualcomm Inc  promised on Friday to bring 5G mobile phones to the masses with a high-end modem and said its chips would also power mid-price devices hitting the market next year.,"White House economic adviser Larry Kudlow said on Friday the United States wants ""near term"" results from U.S.-China trade talks in September and October but cautioned that the trade conflict could take years to resolve.","The U.S. Justice Department is investigating whether the decision of four automakers in July to reach a voluntary agreement with California to adopt state emissions standards violated antitrust law, people briefed on the matter said on Friday."
7,20190908,20190908114751,"U.S. hiring cools; wages, hours offer silver lining","U.S. job growth slowed more than expected in August, with retail hiring declining for a seventh straight month, but strong wage gains should support consumer spending and keep the economy expanding moderately amid rising threats from trade tensions.",Boeing suspends load test for new 777X aircraft,Albertsons Companies joins supermarkets in changing guns policy,Stockpiles of tomatoes? UK retailers bristle at demands of no-deal Brexit,What to watch on Wall Street next week,Wall Street ekes out gains,Powell keeps Wall St. rate cut hopes intact,"U.S. states launch antitrust probes of tech companies, focus on Facebook, Google",Exclusive: WeWork to press on with IPO launch despite valuation concerns - sources,Apple says Uighurs targeted in iPhone attack but disputes Google findings,Wall St. week ahead: Another recent inversion could provide support for stocks,Fed Chair Powell repeats vow to act 'as appropriate',Roku targets UK as smart TV platform duel with Amazon hots up,Two groups of U.S. state attorneys general on Friday announced separate antitrust probes of large tech companies such as Alphabet's Google  and Facebook .,"WeWork owner The We Company plans to proceed with an investor roadshow for its initial public offering (IPO) as early as next week, braving concerns over the valuation it can achieve in a listing, people familiar with the matter said on Friday.","Apple Inc on Friday confirmed that China's Uighurs, a mostly Muslim minority group considered a security threat by Beijing, had been the target of attacks due to iPhone security flaws, but disputed rival Alphabet Inc's description of the effort to track users of the smartphone in real time.","A decline in interest rates on long-term U.S. government bonds below the average stock dividend yield has received less attention than an inverted Treasury yield curve, but it could be a reason stocks find support after a bruising August.","The U.S. Federal Reserve will continue to act ""as appropriate"" to sustain the economic expansion in the world's biggest economy, Fed Chair Jerome Powell said Friday in Zurich, sticking to a phrase that financial markets have read as signaling further interest-rate reductions ahead.","Streaming company Roku, whose software runs one in three smart TVs in the United States, is turning to the British market as competition with Silicon Valley giant Amazon goes international."
8,20190909,20190909104518,"As China trade war escalates, 2020 U.S. Democrats scramble over their message",The growing economic fallout from President Donald Trump’s drawn-out trade war with China would appear to be a ready-made opportunity for Democratic presidential contenders seeking to blunt his central 2020 re-election pitch: That he has made the economy great again.,U.S. states kick off antitrust probe expected to focus on Google,U.S. charges Chinese professor in latest shot at Huawei,"Apple, Foxconn say they overly relied on temporary workers in China",Flights cancelled as British Airways pilots stage first strike,What to watch on Wall Street next week,Wall Street ekes out gains,Nissan to discuss CEO Saikawa's successors at meeting on Monday: source,Alibaba set for 'big challenge' as flamboyant chairman Ma departs,"Saudi Aramco lines up banks, eyes local listing this year: sources",Global stocks gain on hopes of central bank stimulus,Japan downgrades second-quarter GDP as trade war hits business investment,Uber Eats to pull out of South Korea amid tough competition,"Nissan Motor Co's  nominations committee will discuss potential successors for Hiroto Saikawa at a meeting on Monday, a source said, as pressure deepened on the embattled chief executive after he admitted to improper compensation.","Alibaba Group chairman Jack Ma will step down from the Chinese firm on Tuesday, leaving his handpicked successor a daunting task of steering the $460 billion juggernaut at a time when the market for its core e-commerce business has slowed sharply.","Saudi Aramco is expected to give lead roles to JPMorgan, Morgan Stanley and National Commercial Bank for its planned initial public offering (IPO), a source familiar with the transaction said.",Global stock markets gained on Monday as investors pinned their hopes on stimulus that's expected from the world's central banks to support slowing growth.,"Japan's economy grew at a slower pace than initially estimated in the second quarter as the U.S.-China trade war prompted a downward revision of business spending, intensifying calls for the central bank to deepen stimulus this month.","Uber Technologies Inc's  restaurant delivery business will terminate its service in South Korea, Uber Eats said on Monday."
9,20190910,20190910104550,Huawei drops lawsuit against U.S. over seized equipment: court filing,"China's Huawei Technologies Co Ltd has dropped a lawsuit against the U.S. government after Washington released telecommunications equipment it had seized on suspicion of violations of export controls, according to a court filing on Monday.","WeWork IPO valuation likely below $20 billion, clouding SoftBank's vision","U.S. states launch antitrust probe of Google, advertising in focus",'Bad things could happen': Turning to tech to tame the crypto jungle,U.S. states launch Google antitrust probe,Wall Street ends flat,"Bet on dividend stocks, says Victoria Fernandez",Waning ECB stimulus bets push bond yields higher,"Judge lets Facebook privacy class action proceed, calls company's views 'so wrong'",Elliott Management calls for AT&T; shake-up as Trump piles on,"Apple may spark upgrade rush with new iPhones, tight pricing",Daimler CEO says meeting 2021 emissions targets will be significant challenge,U.S. House panel to review DOJ automaker antitrust probe,"Global bond yields rose on Monday, amid growing caution over the extent to which the European Central Bank will add stimulus to boost an ailing economy this week and rising hopes that Berlin could loosen its purse strings.","A federal judge on Monday ordered Facebook Inc  to face most of a nationwide lawsuit seeking damages for letting third parties such as Cambridge Analytica access users' private data, calling the social media company's views on privacy ""so wrong.""",Activist investor Elliott Management Corp on Monday unveiled a $3.2 billion stake in AT&T; Inc  and urged the sprawling U.S. telecommunications and media conglomerate to end its acquisition spree and focus on improving its business.,"Apple Inc  could sell as many as 200 million of its latest iPhones from existing users upgrading their older devices and much of that demand will come from China despite an ongoing trade war, several Wall Street analysts said on Monday.","Cutting average emissions from the Mercedes-Benz passenger car fleet to meet the European Union's 2021 target is going to be a significant challenge, Daimler Chief Executive Ola Kaellenius said on Tuesday.",The U.S. House Judiciary Committee plans to hold hearings and seek documents into the Justice Department's decision to open an antitrust investigation into four major automakers' voluntary agreement with California to adopt compromise vehicle emissions requirements.
