,date,timestamp,main_title,main_content,feature_title_0,feature_title_1,feature_title_2,video_title_0,video_title_1,video_title_2,stories_title_0,stories_title_1,stories_title_2,stories_title_3,stories_title_4,stories_title_5,stories_content_0,stories_content_1,stories_content_2,stories_content_3,stories_content_4,stories_content_5
0,20200401,20200401120258,U.S. small businesses wait impatiently for government aid that could be slow to come,"As soon as New York officials began detailing their response to the coronavirus, Matt Preis knew his staff might be in trouble.",Chinese buyers snap up U.S. oil purchases at widest discounts ever,"Tariff pain turns to gain: U.S. computer, toy stockpiles help meet virus rush",Explainer: Euro zone mulls package to support economy against coronavirus,The race to save America's harvest,Market carnage worst since Great Depression,Stocks get body-slammed in worst Q1 ever,Oil majors slash 2020 spending by 20% after prices slump,Worker crunch hits world's top medical glove maker as demand spikes,Mother of invention: the new gadgets dreamt up to fight coronavirus,Futures tumble as coronavirus crisis intensifies,EU proposes short-time work scheme to avoid lay-offs amid epidemic,China's ports brace for second hit as virus spread wipes out exports,The world's biggest oil and gas companies are cutting spending this year following a collapse in oil prices driven by a slump in demand because of the coronavirus crisis and a price war between top exporters Saudi Arabia and Russia.,The world's biggest maker of medical gloves is grappling with a serious shortage of workers as it tries to meet a huge surge in demand as countries such as the United States run out of personal protective gear due to the coronavirus outbreak.,"Driving to work at his factory to the west of London last week, designer Steve Brooks had coronavirus on his mind. What could he make that would let him open a door without touching the handle?","U.S. stock index futures sank on Wednesday following stark predictions of a rising U.S. death toll and economic damage from the coronavirus outbreak, a day after the S&P; 500 ended its worst quarter since the 2008 financial crisis.",The European Commision proposed on Wednesday a new state-supported short-time work scheme to help people keep their jobs as the coronavirus epidemic takes its toll on economies across the 27-nation bloc.,China's ports and shipping firms are bracing for a second wave of supply chain disruptions that may be deeper and more prolonged than during the country's coronavirus lockdown as the global spread of the virus chokes off international demand.
1,20200402,20200402115937,U.S. weekly jobless claims seen at record high: again,"The number of Americans filing claims for unemployment benefits likely shot to a record high for a second week in a row as more jurisdictions enforced stay-at-home measures to curb the coronavirus pandemic, which economists say has pushed the economy into recession.",WeWork troubles deepen as SoftBank pulls $3 billion tender offer,"Trump says expects Russia-Saudi oil deal soon, invites U.S. oil chiefs to White House",World stocks drift as wary investors expect grim U.S. jobs data,World stocks drift as wary investors expect grim U.S. jobs data,"BA may suspend 32,000 staff; Boeing eyes buyouts",Wall St. tumbles 4% gripped by virus fears,Southwest Airlines to apply for aid with U.S. Treasury after demand craters,"In blow to Airbnb, EU court adviser says solving housing shortage is priority",H&M; in talks with tens of thousands of staff to cut working hours due to pandemic,Automakers can face dieselgate suits where cars bought: EU court adviser,Pigs fly in as China replenishes world's biggest hog herd,German carmakers had crisis call with Merkel: Handelsblatt,Southwest Airlines Co  said on Thursday it intends to file an application with the U.S. Treasury department for aid related to the disruption caused by the coronavirus pandemic.,European cities cracking down on short-term rentals of private homes like those on Airbnb got a boost on Thursday after an adviser to Europe's top court said they have the right to vet such rentals to tackle the shortage of long-term housing.,Sweden's H&M;  said on Thursday it was in talks with tens of thousands of its staff about shortening working hours with the firm among many retailers hit by the coronavirus pandemic and fewer customers in many markets.,"EU consumers should be able to sue carmakers in their national courts if they have bought cars with emission cheat devices installed, an adviser to the Court of Justice of the European Union said on Thursday.","Six planes carrying more than 4,000 high-quality French breeding pigs have arrived in China so far this year, the first of an expected dozens of plane-loads as the world's top pork producer rebuilds its decimated hog herd.","The bosses of Volkswagen , BMW  and Daimler  held a crisis call with German Chancellor Angela Merkel on Wednesday to discuss how to get production restarted, Germany's Handelsblatt newspaper reported on Thursday."
2,20200403,20200403105000,Fed's dilemma: Picking winners for $4 trillion in credit,"When the Federal Reserve polled Wall Street about financial stability risks last fall, ""global pandemic"" didn't make the list.",Airline industry braces for lengthy recovery from coronavirus crisis,'Mom & Pop' firms worry they will be squeezed out of small business coronavirus aid,U.S. dairy farmers dump milk as pandemic upends food markets,"Mexico stops brewing Corona beer, deemed non-essential in epidemic",Trump touts Saudi-Russia oil deal to halt price war,Dress to impress at home: Retailers recast spring looks,"China probing alleged fraud at Luckin Coffee, banks review IPO work",Why sweetened layoff benefits may be at odds with U.S. loan program,Fiat Chrysler starts ventilator component output in Italy,Exclusive: Airbus weighs sharp cut in single-aisle jet output - sources,"H&M; sees second-quarter loss, plans cost cuts as pandemic slams sales in March","Futures dip ahead of payrolls, business activity data","China's securities regulator said on Friday it would investigate claims of fraud at Luckin Coffee Inc , and sources said some of the banks involved in the Chinese chain's successful U.S. IPO last year were reviewing their work in the listing.",The generous U.S. unemployment benefits rolled out to blunt the economic harm caused by the coronavirus could have an unintended effect: it may actually be an incentive for companies to choose layoffs rather than keep staff on their books.,"Fiat Chrysler (FCA)   has begun producing  ventilator parts to help Italy's Siare Engineering boost its output of the medical equipment needed to treat patients during the coronavirus crisis, the carmaker said on Friday.","Airbus is studying a sharp cut in production of its single-aisle A320, its biggest-selling family of jets, to accommodate industrial and delivery problems triggered by the coronavirus crisis, three people familiar with the matter said.","Sweden's H&M; , the world's second-biggest clothing retailer, said on Friday it expected a loss in the second quarter after reporting a 46% plunge in March sales as the coronavirus pandemic took a toll on the retail sector.","U.S. stock index futures fell on Friday, with investors awaiting data on non-farm payrolls and business activity to assess the extent of the economic hit from the coronavirus."
3,20200404,20200404105229,"Coronavirus depresses U.S. payrolls, more job losses coming","The U.S. economy shed 701,000 jobs in March, abruptly ending a historic 113 straight months of employment growth as stringent measures to control the novel coronavirus outbreak shuttered businesses and factories, confirming a recession is underway.","Tesla cuts contractors from California, Nevada factories: CNBC","Trump aims to ease U.S. oil industry's cash crunch, no plan to trim output: sources",U.S. businesses swarm coronavirus bailout fund after days of confusion,IMF has $1tn war chest for fighting the coronavirus,Stocks tumble as employers slash jobs at rapid pace,Don't own Zoom? Here's the next best bet: fund manager,Trump invokes Defense Production Act to stop export of masks,U.S. airlines apply for U.S. payroll help but terms still unclear,Soaring unemployment increases odds U.S. banks will cut dividends,The watchdogs overseeing the $2.3 trillion U.S. bailout,Wall Street Week Ahead: Investors look to coronavirus data to support stabilizing markets,Explainer: Antitrust law won't get in the way of U.S. acting to raise oil prices,U.S. President Donald Trump on Friday signed an order directing his administration to stop N-95 face masks and other personal protective equipment needed in the fight against the coronavirus pandemic from being exported to other countries.,"Major U.S. airlines applied on Friday for payroll grants from the U.S. Treasury meant to keep workers employed during a sharp downturn resulting from the coronavirus outbreak, but while talks over the terms were expected to continue in coming days some warned the funds would not be enough to help them through their toughest crisis ever.","Questions are building about whether big U.S. banks will have to cut dividends later this year as the coronavirus crisis puts a record portion of Americans out of work, making it difficult for borrowers to pay back loans.",Who's watching over the U.S. government's largest bailout in history - the $2.3 trillion in fiscal stimulus to fight the economic impact of the coronavirus?,"Investors are parsing a broad range of signals, from infection counts to more traditional indicators, for clues on the trajectory markets may take in coming weeks as the pandemic caused by the novel coronavirus continues to spread.","It is illegal for oil producers to meet to discuss pushing up oil prices under U.S. antitrust law, but perfectly legal if state regulators or the federal government set lower production levels for them, U.S. antitrust experts said on Friday."
4,20200405,20200405111551,How one Silicon Valley factory keeps running in the age of coronavirus,The managers at Green Circuits — a small Silicon Valley electronics factory — thought they would have to close when the San Francisco Bay Area directed non-essential businesses to shut almost three weeks ago.,How the coronavirus job cuts played out by sector and demographics,Trump threatens tariffs on oil imports to 'protect' U.S. energy workers,United slashes New York-area flights due to coronavirus,Amazon in talks with coronavirus test makers,U.S. dairy farmers dump milk,IMF has $1tn war chest for fighting the coronavirus,Exclusive: Amazon in contact with coronavirus test makers for potential screenings on employees,Trump says will ask Congress for more small business funds if money runs out,"Single passenger flights: The daily woes of airlines, and the crew still working",OPEC+ meeting delayed as Saudi Arabia and Russia row over oil price collapse: sources,Capital One says it won't use CFTC waiver related to oil lending,U.S. dairy farmers dump milk as pandemic upends food markets,"Amazon.com Inc has been in contact with the CEOs of two coronavirus test makers as it considers how to screen its staff and reduce the risk of infection at its warehouses, according to internal meeting notes seen by Reuters.",U.S. President Donald Trump said on Saturday he would ask Congress for more money to make loans to small businesses struggling with the economic fallout from the coronavirus outbreak if the original $349 billion allocated in a fiscal stimulus bill runs out.,"When Reuters photographer Carlos Barria boarded American Airlines flight 4511 from Washington Reagan National Airport to New Orleans on Friday for an assignment, he was the only passenger on the 76-seat jet.","OPEC and Russia have postponed a Monday meeting to discuss oil output cuts until April 9, OPEC sources said on Saturday, as a dispute between Moscow and Saudi Arabia over who is to blame for plunging crude prices intensified.",U.S. lender Capital One Financial Corp  said on Saturday it would not use a U.S. Commodity Futures Trading Commission (CFTC) waiver after commodity price volatility lifted the bank's derivatives exposure toward a key regulatory threshold.,Dairy farmer Jason Leedle felt his stomach churn when he got the call on Tuesday evening.
5,20200406,20200406100103,Futures jump on hopes of slowdown in coronavirus cases,"U.S. stock index futures jumped about 4% on Monday after President Donald Trump expressed hope that the coronavirus health crisis in the United States was ""leveling-off"" in some of the country's hardest-hit areas.",Boeing extends Washington state production shutdown indefinitely,"Rolls-Royce scraps targets, dividend on pandemic hit",Britain's BT commits to no job losses over coronavirus,Coronavirus redraws battle lines on airline emissions,Tesla engineers show off prototype ventilator,"Stocks jump on virus slowdown hopes, but oil slips on oversupply",Lufthansa's Belgian carrier suspends flights until mid-May,"As Germany reels from coronavirus, some officials debate impact on banks","American joins United, others in suspending more NYC flights on coronavirus spike",HSBC HK shareholders mull legal action over dividend suspension,"Oil falls after Saudi Arabia, Russia delay meeting","Wall St. looks for light at end of tunnel, sees risk stocks will re-test lows","Belgium's Brussels Airlines, a Lufthansa  subsidiary, has extended its suspension of flights until at least May 15, it said on Monday.","As Germany rolls out a 750 billion-euro economic stimulus package, officials and experts are discussing whether German lenders, including Deutsche Bank AG and Commerzbank AG, will be able to weather the economic fallout of coronavirus without state help.","American Airlines Group Inc  said late Sunday it would suspend more flights in and out of New York City's three main airports for about a month, joining other airlines that have cut flights to the area following a spike in coronavirus cases.",HSBC  shareholders in Hong Kong are considering calling for an extraordinary meeting with management and taking possible legal action against the bank's decision to scrap dividend payments.,"Oil prices fell on Monday, after Saudi Arabia and Russia delayed a meeting to discuss output cuts that could help reduce global oversupply as the coronavirus pandemic pummels demand.","Wall Street analysts and investors see a risk that stocks could retest recent lows in the coming days or weeks as they worry about the spread of the virus and its impact on the economy, although some spot glimmers of light at the end of the tunnel."
6,20200407,20200407113452,"Coronavirus hopes propel stocks, euro higher",World stock markets enjoyed a second day of sharp gains on Tuesday as signs of progress against the coronavirus in both Europe and the United States and more liberal helpings of stimulus kept investors charging back in.,Futures surge on early signs of coronavirus slowdown in hot spots,Coronavirus muddies U.S. economic data as business closures push down response rates,Online meal delivery firms knocked off course by coronavirus crisis,Streaming service Quibi launches to housebound audiences,Wall St soars on hopes of slowing coronavirus deaths,Monday's big rally is premature: financial advisor,Trump says OPEC has not asked him for a U.S. oil production cut,Fed says it will provide financing against new U.S. 'payroll protection' loans,Macy's finance chief Paula Price to step down in May,Samsung first-quarter beats estimates; chips likely to prop up virus-hit second-quarter,"Hit by coronavirus, Fiat Chrysler, Peugeot seek to boost cash before merger",Oil rises as hopes build for global production cut,"President Donald Trump said on Monday that OPEC had not pressed him to ask U.S. oil producers to reduce their output to support global prices, which have been hard-hit by the economic fallout of the coronavirus pandemic.","The Federal Reserve on Monday moved to bolster a new small-business lending program by allowing banks to turn those loans over to the U.S. central bank for cash, easing concerns among banks about getting stuck holding the low interest loans.",Department store chain operator Macy's Inc  said on Tuesday that Chief Financial Officer Paula Price would step down from the role on May 31.,"Samsung Electronics Co Ltd  said on Tuesday its first-quarter operating profit likely managed to rise slightly from a slump a year earlier, as solid chip sales helped cushion the blow from the coronavirus pandemic on smartphones and TVs.","With their sales hammered by the coronavirus outbreak, car makers Fiat Chrysler and Peugeot's owner PSA have postponed their shareholder meetings and are looking at ways to boost cash reserves ahead of their planned merger.",Oil prices clawed their way into positive territory on Tuesday as hopes that the world's biggest producers will agree to cut output outweighed analyst fears that a global recession in the wake of the coronavirus crisis could be deeper than expected.
7,20200408,20200408130520,Wobbly U.S. fiscal response could deepen coronavirus recession,The U.S. government's massive effort to nurse the economy through the coronavirus crisis was billed as a send-money-and-don't-sweat-the-details flood of cash to people and businesses in a $22 trillion system that has ground to a halt.,Jobless Americans to see extra payments as soon as this week,"Tesla to furlough workers, cut employee salaries due to coronavirus",Spirit AeroSystems halts production for Boeing jets indefinitely,Tesco warns coronavirus costs could top $1 billion,Stocks slide as hopes for virus crisis exit fade,Tesla set to furlough workers and cut salaries,Tiffany says Australian regulators seek more time to review LVMH deal,Trump administration seeks $250 billion more in aid for small U.S. businesses: Mnuchin,HSBC reports potential money laundering breaches in Australia,German foreign ministry restricts use of Zoom over security concerns: report,OECD says leading indicators flag biggest monthly drop on record,Global stocks turn negative as virus death toll mounts,"Tiffany & Co  said on Wednesday Australian regulators have sought more time to review LVMH's  multi-billion dollar purchase of the U.S. jeweler due to the coronavirus outbreak, potentially delaying closure of the deal.","The Trump administration on Tuesday asked Congress for an additional $250 billion in emergency economic aid for small U.S. businesses reeling from the coronavirus pandemic, as Senate Majority Leader Mitch McConnell pushed for passage as soon as Thursday.","HSBC  has reported itself to Australia's financial regulator for possible breaches of anti-money laundering rules, the bank disclosed in a regulatory filing by its Australian subsidiary.","The German foreign ministry has restricted use of the video conferencing service Zoom , saying in an internal memo to employees that security and data protection weaknesses made it too risky to use, newspaper Handelsblatt reported on Wednesday.","Major economies are seeing the biggest monthly slump in activity ever amid the coronavirus crisis and no end is in sight without clarity about how long lockdowns will last, the Organisation for Economic Cooperation and Development said on Wednesday.",World stocks turned negative on Wednesday as the coronavirus death toll mounted and euro zone finance ministers failed to agree a rescue package to help economies recover from the impact of the outbreak.
8,20200409,20200409132648,"Fed rolls out $2.3 trillion to backstop ""Main Street,"" local governments","The U.S. Federal Reserve on Thursday rolled out a broad, $2.3 trillion effort to bolster local governments and small and mid-sized businesses in its latest move to keep the U.S. economy intact as the country battles the coronavirus pandemic.",May is crunch time for U.S. auto suppliers amid coronavirus shutdown,"Wall Street set to jump at open on Fed stimulus, jobless claims data",U.S. jobless claims exceed six million for second straight week,Global stocks gain on hopes pandemic is reaching peak,Disney+ subscribers pass 50 million mark,"Coronavirus hopes, healthcare sector lift stocks",Exclusive: JPMorgan looking to offload Saudi and UAE sovereign fund loans - sources,Global stocks gain on hopes pandemic is nearing peak,IMF chief says pandemic will unleash worst recession since Great Depression,Exclusive: Wall Street firm dangled up to 175% returns to investors using U.S. aid programs,U.S. bank results to focus on looming loan losses during coronavirus,Costco set to open new store in China's Suzhou city,"JPMorgan  is seeking to sell at a discount loans raised by the sovereign wealth funds of Saudi Arabia and the United Arab Emirates, according to two sources and a document, as banks brace for a borrowing spree in the Gulf due to low oil prices.","Global shares rose on Thursday on hopes the COVID-19 pandemic was nearing a peak and that governments would roll out more stimulus to support their economies, while expectations of a deal to cut oil production bolstered crude prices.","The pandemic sweeping the world will turn global economic growth ""sharply negative"" in 2020, triggering the worst fallout since the 1930s Great Depression, with only a partial recovery seen in 2021, the head of the International Monetary Fund said.","A New York investment firm pitched wealthy investors in recent days on a way to make returns of 22% to 175% using U.S. government programs designed to help Americans keep their jobs and boost the coronavirus-stricken economy, according to a marketing document seen by Reuters.",How much money will U.S. banks lose on loans because of the coronavirus recession?,"U.S. retail giant Costco  will open a new store in China's eastern city of Suzhou, near Shanghai, state media reported on Thursday."
9,20200410,20200410115844,"High U.S. unemployment, 2.5 million jobs lost through 2021: survey","After a widely expected and sharp drop in the U.S. economy over the next three months, a panel of top business economists sees high joblessness persisting for more than a year in an outcome that would douse hopes for a quick, post-pandemic return to normal.",Airbus shelves plan to add new A321 assembly line,Global oil output cuts held hostage to standoff,Nissan restructuring may assume cut of 1 million cars to annual sales target: sources,"Saudi, Russia agree to record oil cut","U.S. urged to go slow on easing coronavirus lockdown, even as jobless claims surge",Boris Johnson getting better as UK economy seeks lifeline,"Tesla expands locally made line-up, blunting trade war impact",Trump says he is speeding help to farmers hurt by coronavirus dislocation,Japan's battle with pandemic may mark end of Abe's fiscal experiment,Kering luxury goods billionaire Pinault agrees to pay cut,Renault chairman: could seek 4-5 billion euros worth of bank loans,Wall Street rises on latest Fed rescue program,"U.S. electric vehicle maker Tesla Inc  said on Friday it has started China sales of two more Model 3 variants built at its Shanghai plant, meaning all Model 3 sedans sold in the country are now locally made and not subject to import tax.","U.S. President Donald Trump said on Thursday he has directed his agriculture secretary to expedite help to farmers, especially small farmers, hurt by the economic disruption caused by the new coronavirus outbreak.","The huge cost of the coronavirus pandemic is upending Japan's seven-year experiment to rescue the economy from its debt timebomb, as recession fears prompt calls for ""helicopter money"" - unlimited spending bankrolled by the central bank.","François-Henri Pinault, the French billionaire chairman and CEO of luxury goods group Kering , has agreed to a pay cut in the latest example of top executives accepting lower salaries as a gesture of solidarity during the coronavirus crisis.",Renault  Chairman Jean-Dominique Senard said on Friday that the carmaker could seek bank loans worth 4-5 billion euros  ($4.4-$5.4 billion).,Wall Street closed out the trading week on a high note on Thursday as the U.S. Federal Reserve unleashed another program designed to buoy local governments and businesses crushed by massive closures to stem the coronavirus outbreak.
