,date,timestamp,main_title,main_content,feature_title_0,feature_title_1,feature_title_2,video_title_0,video_title_1,video_title_2,stories_title_0,stories_title_1,stories_title_2,stories_title_3,stories_title_4,stories_title_5,stories_content_0,stories_content_1,stories_content_2,stories_content_3,stories_content_4,stories_content_5
0,20191101,20191101121649,Futures rise on bounce in China factory activity; U.S. jobs report awaited,"U.S. stock index futures gained on Friday as a surprise rise in China's manufacturing activity boosted sentiment, while investors awaited a crucial U.S. jobs report.","Trump says U.S., China to announce new venue to ink trade deal soon",AIG third-quarter profit misses estimates,AbbVie lifts 2019 profit forecast as Humira helps beat revenue estimates,Global shares rise on upbeat China factory data,Ugandan coffee farmers wary of bitter taste over proposed bill,"Factory data, trade worries sink Wall Street","Alibaba beats quarterly revenue estimates, shares rise",Nasdaq to restart equity trading in Nordics and Baltics at 1200 GMT,"Procter & Gamble, rivals take refills into beauty aisle",General Motors strike looms over U.S. October job growth,Analysts slam Shell over buyback delay warning,Nissan picks American as finance chief as new generation takes helm,"China's Alibaba Group Holding Ltd  reported a better-than-expected 40% rise in second-quarter revenue on Friday, powered by strong growth in its e-commerce and cloud computing businesses.",Nordic and Baltic stocks market operator Nasdaq said on Friday its markets would reopen at 1200 GMT following a trading halt due to technical issues.,"Under pressure to reduce environmental waste from single-use containers, major consumer companies including Procter & Gamble Co , Unilever Plc  and The Body Shop are rolling out more products in refillable form.","U.S. job growth likely slowed sharply in October, weighed down by a strike at General Motors , while the unemployment rate is expected to tick up from near a 50-year low of 3.5%.",Analysts on Friday slammed Royal Dutch Shell's  warning of possible delays to its $25 billion share buyback as an unnecessary step that undermines the energy giant's management.,"Nissan Motor Co on Friday named American Stephen Ma as its next finance chief and said some veteran executives were stepping down, putting a new generation in charge of a company battling to recover from plunging profits and management scandal."
1,20191102,20191102115644,Exclusive: U.S. opens national security investigation into TikTok - sources,"By Greg Roumeliotis, Yingzhi Yang, Echo Wang and Alexandra Alper","White House will look 'very carefully' at Peugeot, Fiat Chrysler deal: Kudlow",U.S.-China trade deal in sight after progress in high-level talks,Judge dismisses Uber lawsuit opposing New York City vehicle license caps,Lebanese banks reopen but with some restrictions,Alibaba beats estimates as e-commerce powers ahead,U.S. opens national security investigation into TikTok -sources,Buffett's Berkshire reports higher quarterly operating profit,UAW union leaders recommend approval of Ford labor deal,U.S. October job growth beats expectations despite GM strike,"California Governor to convene meet of PG&E; shareholders, executives next week","Apple asks U.S. to waive tariffs on Chinese-made watches, iPhone parts, AirPods","Iraqi protesters and security forces clash, keep Umm Qasr port closed","Berkshire Hathaway Inc , the conglomerate run by billionaire Warren Buffett, on Saturday said its quarterly operating profit rose as the company posted higher profit in multiple business lines and generated more investment income from its insurance businesses.",United Auto Workers leaders from Ford Motor Co's U.S. plants on Friday recommended approval of a tentative labor agreement that would allow the No. 2 U.S. automaker to avoid a strike like the one that cost its larger rival General Motors Co about $3 billion.,"U.S. job growth slowed less than expected in October as the drag from a strike at General Motors  was offset by gains elsewhere and hiring in the prior two months was stronger than previously estimated, offering some assurance that consumers would continue to support the slowing economy.","California Governor Gavin Newsom said he will convene a meeting of Pacific Gas and Electric Co executives, shareholders, wildfire victims, and PG&E;'s other creditors in Sacramento next week to speed up the resolution of the bankruptcy case that creates a new entity.","Apple Inc asked the Trump administration to waive tariffs on Chinese-made Apple Watches, iPhone components and other consumer products, according to company filings with the U.S. Trade Representative's Office.","Thousands of protesters were blocking all roads leading to Iraq's main Gulf port Umm Qasr on Saturday, after security forces used live rounds and tear gas on them overnight, security sources said."
2,20191103,20191103162912,"Saudi Aramco kick-starts what could be world's biggest IPO, offers scant details","By Rania El Gamal, Marwa Rashad, Saeed Azhar and Davide Barbuscia","U.S. may not need to impose tariffs on autos this month: Bloomberg, citing Ross",Ross says licenses for U.S companies to sell to Huawei coming ‘shortly’: Bloomberg,"Buffett's Berkshire tops profit forecasts despite trade drag, record cash",Saudi Arabia kicks off IPO of world's biggest oil company,Lebanese banks reopen but with some restrictions,Alibaba beats estimates as e-commerce powers ahead,Wall Street's leading stocks reveal investor caution,UAW union president takes leave of absence under cloud of U.S. federal probe,Fiat Chrysler and Peugeot expected to sign binding merger deal as soon as early-December: source,Big central banks move to wait-and-see mode,Thailand says new Asian trade deal to be signed in 2020,U.S.-China trade deal in sight after progress in high-level talks,"Wall Street stocks have climbed to record highs as worries over U.S.-China trade relations and the Federal Reserve's monetary policy have receded, but cautious investors have been sticking with technology shares and some defensive stocks over value stocks and more speculative plays such as IPOs.","The president of the United Auto Workers union, who has been linked https://www.reuters.com/article/us-autos-corruption-labor/federal-corruption-probe-hits-home-for-uaw-boss-contract-talks-under-storm-cloud-idUSKCN1VI229 to an ongoing corruption probe by U.S. federal officials, has taken a leave of absence, the union said on Saturday in a statement.","Fiat Chrysler  and Peugeot owner PSA  aim to sign a final merger agreement as early as the beginning of next month, a source familiar with the matter said on Saturday.",Easing come. Easing go.,"Thailand said on Sunday that Southeast Asian nations are committed to signing a pact by February 2020 on forging what could become the world's largest trade bloc, even after new demands by India dealt a blow to the process backed by China.","The United States and China on Friday said they made progress in talks aimed at defusing a nearly 16-month-long trade war that has harmed the global economy, and U.S. officials said a deal could be signed this month."
3,20191104,20191104165636,McDonald's says Easterbrook eligible for half-year severance,"McDonald's Corp  said on Monday former chief executive officer, Steve Easterbrook, was eligible for six months of  severance pay as part of his termination agreement with the company.",Give or take a trillion: Investors still in the dark on Saudi Aramco value,ECB governor accused of bribery in Latvia corruption trial,"India rejects China-backed Asian trade deal, as others move ahead",UK set for 1970s spending as parties woo voters,Give or take a trillion: Aramco's elusive price tag,Markets: trade deal hopes banish Monday blues,EU argues case against Trump's metal tariffs at WTO,"Trouble cooking? GrubHub, Uber Eats get pushback from restaurants on fees",Microsoft rolls out new cloud tool for analyzing business data,Germany to hike electric car subsidies as VW launches car,U.S.-China trade optimism lifts Wall Street to record high,New owner of Chrysler building plans more U.S. investment,The European Union argued on Monday for the withdrawal of tariffs imposed by U.S. President Donald Trump on metal imports in one of the most high-profile and potentially explosive cases to come to the World Trade Organization (WTO).,"In a letter to investors before its share price plunged last week, online food delivery service GrubHub Inc  cited its profitable ties with small and medium-sized restaurants, saying they generate 80% of the orders on its platform.",Microsoft Corp announced on Monday a new service aimed at helping large businesses put to use the huge amounts of data stored in corporate systems.,"Germany plans to increase by half the grants available to buyers of electric cars over the five years from 2020, according to a government document seen by Reuters, the latest in a series of measures to speed the adoption of low-emissions vehicles.","Technology stocks pushed Wall Street's three main indexes to record highs on Monday, as hopes of a U.S.-China trade deal and an improving domestic economy boosted risk appetite.","Austrian investor Rene Benko, whose Signa Holding bought half of New York's Chrysler Building earlier this year, is looking for more opportunities in the United States, he said on Monday."
4,20191105,20191105163151,"U.S. boards end era of impunity for 'skirt-chasers,' McDonald's firing shows","Directors of U.S. companies are increasingly showing zero tolerance for executives' sexual relationships with employees, even consensual ones, an attitude shift evident in McDonald's Corp's  dismissal of CEO Steve Easterbrook this week.",Aramco share sale curb rules out overseas listing for at least a year,U.S. SEC to propose rules that could limit shareholders’ voice in corporate voting proposals,European factories at risk in Peugeot-Fiat merger,"""No one thought it was bad"": One teen's struggle with Juul addiction",Pandora stock tumbles as revamp efforts stall,UK: anxious times for pre-Brexit economy,Do more with less: New Zealand firm's four-day week,Wall Street takes a breather after trade-fueled rally,JPMorgan CEO says lessons learned from failed WeWork IPO,Former McDonald's chief Easterbrook steps down from Walmart board,OPEC chief says oil market may have upside potential in 2020,Regulators should work together on certifying Boeing 737 MAX: IATA's de Juniac,"A New Zealand estate planning company, which made headlines when it trailed a four-day week last year, has seen a big productivity increase since it made the change permanent, with staff spending less time surfing the Internet.","U.S. stocks took a breather on Tuesday, weighed down partially by losses in healthcare stocks, after a rally driven by hopes of a trade truce between Washington and Beijing propelled the three main indexes to record highs a day earlier.","JPMorgan Chase & Co  Chief Executive Officer Jamie Dimon defended the bank's work advising WeWork on its failed effort to go public, but added that the bank learned lessons from the experience.","Steve Easterbrook, the chief executive officer of McDonald's Corp  who was dismissed over the weekend, has resigned from Walmart Inc's  board, the retailer said on Tuesday.","The oil market outlook for next year may have upside potential, the secretary-general of producer group OPEC said on Tuesday, appearing to downplay any need to cut output more deeply.","Regulators should work together in recertifying the grounded Boeing  737 MAX airliner instead of pursuing separate approval processes, the head of the International Air Transport Association (IATA) said on Tuesday."
5,20191106,20191106075735,Tesla plans after-sales network expansion in China as Shanghai factory spins up,"Tesla Inc  plans to double the number of repair and maintenance shops, add about 100 charging stations and revamp showrooms in China as the electric vehicle maker gears up to open its Shanghai plant.",SoftBank's second-quarter whiplashed by $8.9 billion loss in Vision Fund,Investors left exposed as Trump's SEC gives America Inc helping hand,Former Goldman Sachs executive to stand trial in Malaysia next year,"Boeing CEO Muilenburg 'has done everything right,' says chairman","TikTok, Apple no-shows at hearing on China","New closing high for Dow, Nasdaq",Exclusive: Walgreens has explored taking drug store chain private - sources,"WeWork still on life support, rivals say it must cut costs fast",Stocks fall as traders question next move in trade war,Cause of Philadelphia fire sounds alarm over aging U.S. refineries,"IBM, Bank of America team up to launch financial services-specific cloud",Xerox considers takeover offer for PC maker HP: WSJ,"Walgreens Boots Alliance Inc  has been exploring whether to go private following private equity interest in the U.S drug store chain, which has a market value of more than $55 billion, according to people familiar with the matter.",SoftBank may be rescuing WeWork with a $9.5 billion cash injection but most rivals say they believe the office space sharing company is still in critical condition.,Asian shares fell on Wednesday for the first time in four trading sessions as investors awaited new developments that might scale back a bruising trade war between the United States and China.,How did a piece of piping installed when Richard Nixon was U.S. president go without once being checked before leading to a fire that devastated the East Coast's largest and oldest oil refinery?,"International Business Machines Corp  said on Wednesday that it has built financial services-specific cloud technology in collaboration with Bank of America Corp , which will be the first major bank to use the platform.","Xerox Holdings Corp  is considering making a cash-and-stock offer for personal computer maker HP Inc  at a premium to its market value of about $27 billion, the Wall Street Journal reported on Tuesday."
6,20191107,20191107113325,China says it has agreed with U.S. to cancel tariffs in phases,"China and the United States have agreed to cancel in phases the tariffs imposed during their months-long trade war, the Chinese commerce ministry said on Thursday, without specifying a timetable.","Delayed U.S. soybean cargo booked under waiver offloads, worries linger",Uber faces costly choices after expert finds it uses Waymo self-driving tech,Ford may consider making branded pickups in China if cities open more,China says it has deal with U.S. to phase out tariffs,"California probing Facebook, demands subpoenaed documents",Stocks need a new catalyst to rally - Ladenburg Thalman CEO,China's tobacco monopoly means big risks for e-cigarette startups,U.S.-China trade deal hopes restart stocks rally,Toyota announces $1.8 billion share buyback after strong second-quarter,Exclusive: U.S.-China trade deal signing could be delayed to December; London a possible venue - source,Lufthansa only interested in 'restructured' Alitalia: CEO,Lufthansa cancels 700 flights on first day of cabin crew walkout,"In a glass-walled laboratory, chemists puff on vaping devices as they test liquid nicotine flavors. Nearby, staffers with cartons of instant noodles on their desks tap away at laptops, messaging suppliers and customers.","Europe's share markets hit a more than 4-year peak and bond yields shuffled higher on Thursday, as Beijing signaled a 'phase 1' trade deal with the United States was close to being sealed.","Toyota Motor Corp  plans a $1.8 billion share buyback, Japan's biggest automaker said on Thursday, after beating quarterly forecasts on higher global vehicle sales and an improved performance in North America.","A meeting between U.S. President Donald Trump and Chinese President Xi Jinping to sign a long-awaited interim trade deal could be delayed until December as discussions continue over terms and venue, a senior official of the Trump administration told Reuters on Wednesday.","German airline Lufthansa  is only interested in investing in struggling Italian airline Alitalia [CAITLA.UL], which is running out of cash and racing to find new funds, once it has been restructured, its chief executive said on Thursday.","Lufthansa flight attendants went on a 48-hour strike over pay and pensions on Thursday, forcing the biggest German airline to cancel hundreds of flights."
7,20191108,20191108101609,"China, U.S. agree tariff rollback if phase one trade deal is completed","China and the United States have agreed to roll back tariffs on each others' goods in a ""phase one"" trade deal if it is completed, officials from both sides said on Thursday, sparking division among some advisers to President Donald Trump.",U.S.-China trade war keeps markets on their toes,GE unit orders 25 Airbus jets including 12 Rolls-powered A330neo: sources,Fiat Chrysler chairman says 'great opportunities' from Peugeot tie up,"Trade progress sends Dow, S&P; 500 to record close",Federal Reserve is a 'buy' signal for stocks - Invesco,Breakingviews TV: Airbnb cleans,U.S. Justice Department issues subpoenas to automakers in California emissions probe,Rare permit for Keystone oil pipeline in spotlight after spills,Exclusive: Boon for Hong Kong as Alibaba's eyes $15 billion late November listing - sources,New PSA-Fiat Chrysler management to try to improve cost savings: PSA CEO,Japanese companies likely to spurn Saudi Aramco IPO: JXTG president,Indonesia's Lion Air finds cracks in two 737 NGs with fewer flights than FAA safety directive,"The U.S. Justice Department has issued civil subpoenas to four major automakers, demanding that they disclose details on a deal struck with California in July to follow strict vehicle emissions standards, a source briefed on the matter said on Thursday.","The massive Keystone pipeline has been transporting oil from Canada to the United States at a higher-than-standard level of pressure since it started operating in 2010, thanks to a special permit granted by U.S. regulators on the condition operator TC Energy Corp  would monitor the line closely.","Alibaba Group Holding Ltd  plans to launch a Hong Kong share offering to raise $10 billion to $15 billion in the final week of November, in a deal that could boost the Asian financial hub as it struggles with anti-government protests.","The value of the cost savings announced in the planned merger between Peugeot owner PSA  and Fiat Chrysler  is nominal and management will target improvements over time, PSA's chief executive told French BFM Business radio on Friday.","Japanese companies are unlikely to invest in Saudi Aramco's blockbuster initial public offering (IPO) because it is difficult to evaluate the value of the world's biggest oil company, the head of Japan's largest refiner said on Friday.","Lion Air has found structural cracks in two Boeing Co  737 NG planes with fewer flights than a U.S. Federal Aviation Administration (FAA) threshold for checks, Indonesia's aviation safety regulator said on Friday."
8,20191109,20191109100529,WeWork data shows growth still doubling,WeWork owner The We Company disclosed data on Friday that showed expansion of its office-sharing business was almost doubling in size from a large pipeline of leases even as the money-losing company plans to slash costs and reduce its headcount.,Trump says has not agreed to roll back tariffs on Chinese goods,"U.S. company directors compensated more than ever, but now risk backlash","Southwest and American pull 737 MAX until early March, nearly a year after grounding",Stocks rally for a 5th week to record high,"Value stocks will lead market higher, says analyst",Wall Street eyes Washington next week,Alibaba hires more banks on up to $15 billion listing: sources,U.S. Supreme Court to consider blocking Booking.com trademark,Activist investor Icahn sells nearly a third of his Occidental Petroleum stake,S&P; 500 posts fifth week of gains as Wall St. hits records,Amazon long-time executive Steve Kessel to step down,Arkansas joins states backing T-Mobile's deal to buy Sprint,"Alibaba  has extended its investment banking syndicate as it works towards a $10 billion to $15 billion listing in Hong Kong at the end of the month, according to three sources with direct knowledge of the matter.","The U.S. Supreme Court on Friday agreed to consider a bid by a federal agency to prevent the popular hotel reservation website Booking.com, a unit of Booking Holdings Inc, from trademarking the site's name, contending that it is too generic to deserve legal protection.","Activist investor Carl Icahn, who has been waging a bitter battle against Occidental Petroleum Corp's board over its $38 billion acquisition of Anadarko Petroleum, cut his holdings in the oil and gas producer by nearly a third, according to an open letter to shareholders released on Friday.",The three major U.S. stock indexes posted record closing highs and the S&P; 500 registered a fifth straight week of gains on Friday as investors brushed aside worries over the progress of U.S.-China trade talks and as Walt Disney shares rose.,"E-commerce giant Amazon.com Inc's  long-serving executive Steve Kessel will leave the company after 20 years, a company spokesperson told Reuters on Friday.","Arkansas has decided to back the U.S> Justice Department's decision to approve a merger of T-Mobile US and Sprint, the third and fourth largest U.S. wireless carriers."
9,20191110,20191110150813,Goldman faces probe after entrepreneur slams Apple Card algorithm in tweets,A probe into Goldman Sachs Group Inc's credit card practices has been initiated after tweets from a tech entrepreneur alleged gender discrimination in the new Apple Inc card algorithms that are used to determine credit limits.,"Saudi Aramco prospectus flags risks, gives few details on IPO size","Trump says China trade talks moving along nicely, but deal has to be right",UBS wealth management co-head Khan unveils plans to grow business: paper,Stocks rally for a 5th week to record high,"Value stocks will lead market higher, says analyst",Wall Street eyes Washington next week,WeWork data shows growth still doubling,"U.S. company directors compensated more than ever, but now risk backlash","Southwest and American pull 737 MAX until early March, nearly a year after grounding","With discounts galore and Taylor Swift, Alibaba eyes another record Singles' Day",AXA expects to book $3.1 billion gain from EQH exit,Siemens CEO deplores admiration for 'pot smoker' after deputy praised Elon Musk,WeWork owner The We Company disclosed data on Friday that showed expansion of its office-sharing business was almost doubling in size from a large pipeline of leases even as the money-losing company plans to slash costs and reduce its headcount.,"The average annual compensation for non-executive directors at S&P; 500 companies rose 2 percent to $304,856 last year, topping $300,000 for the first time and 43 percent higher than it was 10 years ago, according to a new report released by executive headhunters Spencer Stuart.","Southwest Airlines and American Airlines Group Inc said on Friday they are extending Boeing 737 MAX cancellations until early March, just shy of the one-year anniversary of an Ethiopian Airlines crash of the jet that led to a worldwide grounding.","Alibaba Group  will kick off its annual 24-hour shopping extravaganza on Monday with deals and deep discounts galore, and a performance by American popstar Taylor Swift to top it all, as it pushes to rake in another record Singles' Day sales.",French insurer AXA  said it expected to book net proceeds of $3.1 billion from the sale of a 29% stake in AXA Equitable Holdings (EQH)  as it exits its U.S. life insurance business.,"Siemens  Chief Executive Joe Kaeser on Friday lamented  Germans who fail to recognize true visionaries and instead admire pot smokers who talk about space travel, only days after his deputy praised Tesla CEO Elon Musk."
