,date,timestamp,main_title,main_content,feature_title_0,feature_title_1,feature_title_2,video_title_0,video_title_1,video_title_2,stories_title_0,stories_title_1,stories_title_2,stories_title_3,stories_title_4,stories_title_5,stories_content_0,stories_content_1,stories_content_2,stories_content_3,stories_content_4,stories_content_5
0,20200901,20200901081005,Lawsuit says McDonald's discriminates against Black franchisees,"McDonald's Corp  has been sued by 52 Black former franchise owners who accuse the fast-food giant of racial discrimination by steering them to depressed, crime-ridden neighborhoods and setting them up for failure.",Big Oil's patchy deals record casts shadow over green makeover,Geely and GM venture both wade into China's pickup truck competition,"Walmart unveils membership service with free delivery, no lines",Best August for S&P; 500 in 30+ years,Breakingviews TV: Buffett-san,Markets can ride longer on Fed support -investor,Return to big offices? Why bank branches may get a new lease of life,Apple preparing 75 million 5G iPhones for later this year: Bloomberg,Samsung leader Jay Y. Lee indicted in S.Korea on allegations concerning 2015 merger,"Citi's Rousseau to focus on France, financial advisory across EMEA",Asian stocks edge up after strong China manufacturing survey,Japan's next premier to find pandemic eroding job market gains made by 'Abenomics',"By Iain Withers, Tom Sims, Patricia Uhlig and Hans Seidenstuecker","Apple Inc  has asked suppliers to make at least 75 million 5G iPhones for later this year, along with new Apple Watch models, a new iPad Air and a smaller HomePod, Bloomberg News reported on Tuesday.","South Korean prosecutors indicted Samsung Group's Jay Y. Lee on Tuesday on allegations of accounting fraud and stock price manipulation pertaining to a 2015 merger, dealing a fresh blow to the head of one of Asia's most valuable companies.","Citigroup  has hired Robin Rousseau as a vice chairman of investment banking for Europe, the Middle East and Africa, a memo seen by Reuters shows.",Asian stocks edged higher on Tuesday after strong readings on China's vast manufacturing sector offset the weak lead from a softer Wall Street session.,Whoever succeeds Shinzo Abe as Japan's prime minister will be confronted with growing signs that the job market is deteriorating in an economy laid low by the coronavirus pandemic.
1,20200902,20200902163000,"United Airlines to cut 16,370 jobs as the pandemic rages","United Airlines  said on Wednesday it is preparing to furlough 16,370 workers on Oct. 1 as the coronavirus pandemic continues to devastate the airline industry.",Exclusive: Aspiring TikTok buyers pursue four options in effort to revive talks - sources,"Macy's rethinks holidays in the time of COVID-19 with new gifts, online focus",Intel launches 11th generation laptop chips,Macy's posts smaller-than-expected loss,"Qatar Airways to Boeing: help us, or else",Unilever to stop using fossil fuels in cleaners,"Nvidia, Microsoft power S&P; 500's advance","Coffee, donuts and Spic and Span: P&G; finds new ways to plug products amid pandemic","After Tesla's fart mode, Mercedes bets on comfort to blow customers away","U.S. private payrolls miss expectations, point to slowing labor market recovery","Ford to cut 1,400 U.S. salaried jobs through buyouts by year end",U.S. regulator sanctions Wells Fargo over variable annuity switches,"The S&P; 500 rose on Wednesday for the ninth time in the past ten sessions on a boost from Nvidia and Microsoft, as data showed a moderate increase in U.S. private payrolls last month.","Germ-conscious in the pandemic era but still craving a donut and coffee? Procter & Gamble, which has already teamed up with Dunkin' Brands to promote the use of its cleaning products in restaurants, is looking for more partners -- and it's hoping for a payoff in the grocery store aisle.","Mercedes-Benz engineers are striving to meet every definition of comfort in the new S-Class sedan as they try to steal a march on rival Tesla, which wowed audiences with its ""fart mode.""","U.S. private employers hired fewer workers than expected for a second straight month in August, suggesting that the labor market recovery was slowing as the COVID-19 pandemic drags and government money to support workers and employers dries up.","Ford Motor Co  said on Wednesday it is targeting the elimination of 1,400 U.S. salaried jobs by year end as part of a multiyear $11 billion restructuring.",Wells Fargo & Co  agreed to pay $2.12 million in fines and restitution to settle U.S. regulatory charges its brokers failed to properly account for the costs of switching customers who owned variable annuities to new investments.
2,20200903,20200903153823,"GM, Honda to jointly develop vehicles in North America, expanding consolidation","General Motors  and Honda Motor Co  on Thursday revealed plans to team up in North America to make a range of vehicles, deepening their ties as the auto industry comes under greater pressure to share technology and costs to meet demands for cleaner vehicles.",U.S. weekly jobless claims drop; but labor market recovery losing steam,U.S. airlines isolated in bid to scrap change fees forever,"Up, down and sideways: a voter's guide to U.S. economic data","Sanofi, GSK launch vaccine trial",France unleashes 100 bln euro stimulus,Oil supertanker catches fire off Sri Lanka,"Wall Street tumbles as tech rally loses steam, economic data weighs",Campbell Soup expects sales to fall as lockdowns ease; shares fall,"Musk promises Tesla design overhaul, 'ravecave' at Berlin plant",VW-backed battery maker QuantumScape to go public at $3.3 billion valuation,New BBC boss says staff should not air their views on social media,"Investors snap up corporate debt, pushing some real yields below zero","Wall Street's main indexes fell on Thursday as technology-focused stocks lost strength, while elevated jobless claims and a slowdown in services sector fueled fears of a slow and prolonged economic recovery.","Campbell Soup Co  on Thursday forecast first-quarter revenue largely above market estimates due to pandemic-buying, but said it expects sales to drop off in the second-half of its fiscal year as people start dining out again, sending shares down 3% in premarket trading.","Tesla's  will use its plant in Brandenburg, Germany to demonstrate a radical overhaul of how its cars are built, as well as making electric car battery cells and battery packs, Chief Executive Elon Musk said on Thursday.","QuantumScape, the 10-year-old Silicon Valley battery startup backed by Volkswagen AG , said on Thursday it plans to go public through a reverse merger with Kensington Capital Acquisition Corp  with an enterprise value of $3.3 billion.",The new boss of the BBC told staff they should not air their own political views on social media because they risked damaging the British broadcaster's reputation for impartiality.,"More U.S. corporate bonds are paying negative inflation-adjusted yields, as expectations that interest rates will stay near historic lows send investors seeking higher payouts in riskier assets."
3,20200904,20200904125556,"U.S. job growth slows in August, unemployment rate falls to 8.4%","U.S. job growth slowed further in August as financial assistance from the government ran out, threatening the economy's recovery from the COVID-19 recession.",U.S. disasters cause insurance double whammy for pandemic-hit businesses,"California lets more businesses open, but for some it's too late",2016 all over again? Investors ready for big market moves as U.S. election nears,Spain's Caixabank and Bankia in merger talks,Malaysia drops charges against Goldman - agency,Breakingviews TV: Trump slump,Exclusive: White House asks U.S. agencies to detail all China-related funding,Take Five: ECB takes the hot seat,Just Eat Takeaway COO sees GrubHub as well positioned,"S&P;, Dow futures bounce after tech selloff, focus shifts to jobs report","Virgin Atlantic plans 1,150 more job cuts after completing rescue deal",U.S. Justice Department's Google lawsuit expected in weeks ahead: sources,"The White House has asked U.S. government agencies for extensive details of any funding that seeks to counter China's global influence and business practices, or supports Beijing, amid growing tensions between Washington and Beijing.","There's plenty for the ECB to chew over at its meeting on Thursday. The euro hit $1.20 for the first time since 2018 - not a big deal if that reflects optimism about the future,  something that may be reinforced when EU finance ministers meet in coming days to discuss implementing their 750 bln euro recovery fund.","European food-ordering firm Just Eat Takeaway.com NV thinks GrubHub is better positioned than rivals to prosper in the United States even though it has been pushed into third place, its operating chief told Reuters.","Futures tracking the S&P; 500 and Dow indexes bounced on Friday after Wall Street's worst session since June, with attention turning to the crucial jobs report that is likely to show a faltering recovery in the labor market.","Virgin Atlantic plans 1,150 more job cuts due to a slow recovery in demand, the airline said on Friday after completing a restructuring deal designed to keep it going through the coronavirus crisis.","The Justice Department, which has been conducting an antitrust investigation of Alphabet Inc's Google, plans to bring a lawsuit against Google as soon as this month, according to two sources familiar with the probe, who said the focus remains on search and advertising."
4,20200905,20200905164124,TikTok troubles narrow gap between Beijing and ByteDance founder Zhang Yiming,"ByteDance founder Zhang Yiming has long positioned himself as a global internet entrepreneur, largely eschewing Chinese government involvement, but U.S. demands to sell his crown jewel TikTok are testing the boundaries with Beijing.",IKEA's shopping centers arm buys San Francisco mall in its first US real estate deal,"Goldman Sachs joins syndicate for Ant IPO of up to $30 billion, say sources","Epic Games asks court to prevent what it describes as Apple's ""retaliation""",Investors brace for wild market swings,DOJ to file Google lawsuit in weeks -sources,Stocks drop in choppy session,TIM CEO says not a problem to develop 5G without Huawei,"Etsy gets into S&P; 500, Tesla does not",Wall Street ends lower as Nasdaq rout persists,Sanofi France chief: future COVID-19 vaccine seen below 10 euros,Buffett's Berkshire slashes Wells Fargo stake,Bosnian Tesla fan impatient for Cybertruck release builds a lookalike,The head of Telecom Italia  said on Saturday the former phone monopoly would have no trouble developing 5G infrastructure in Italy were the government to ban Chinese provider Huawei.,"Shares of Tesla  tumbled 7% in extended trade on Friday after the electric car maker was excluded from a group of companies being added to the S&P; 500, among them Etsy, whose stock market value is less than a 20th of Tesla's.",The Nasdaq closed lower on Friday though well above its session low as selling eased late in the day after investors dumped heavyweight technology stocks due to concerns about high valuations and a patchy economic recovery.,"Sanofi's  chief in France, Olivier Bogillot, said on Saturday that its future COVID-19 vaccine was likely to be priced below 10 euros per shot.","Warren Buffett's Berkshire Hathaway Inc  said on Friday it had cut its Wells Fargo & Co  stake to 3.3%, further reducing what had once been a $32 billion investment in the bank.","A Bosnian fan of both Ford trucks and Elon Musk's Tesla could not just sit on his hands waiting for the electric carmaker to release its Cybertruck, expected from late 2021. Instead he came up with his own version of the futuristic vehicle."
5,20200906,20200906163448,Volkswagen's labour chief rules out four-day week to save jobs,"Volkswagen  sees no need for a four-day week at its plants to secure jobs despite a growing shift to electric cars that are easier to build and require fewer workers, the company's head of labour relations was quoted saying on Sunday.",Amazon.com bans foreign sales of seeds in U.S. amid mystery packages,Sanofi France chief sees coronavirus vaccine priced below 10 euros,TikTok troubles narrow gap between Beijing and ByteDance founder Zhang Yiming,Vaccine developers plan joint safety pledge - report,U.S. weighs blacklisting top Chinese chipmaker,Investors brace for wild market swings,U.S. SEC to examine Rio Tinto whistleblower claims over Oyu Tolgoi - FT,Evidence of further surveillance at Credit Suisse mounts up - SonntagsZeitung,France to look with 'fairness' at any offer for Engie's Suez stake: Le Maire,Canada to extend rent-relief program for small businesses: Globe and Mail,"Taiwan opposition pushes pork referendum, could threaten U.S. trade deal","Israeli business delegations led by banks Hapoalim, Leumi to visit UAE","The U.S. Securities and Exchange Commission is examining claims from a whistleblower that Rio Tinto  was aware of problems at its underground copper mine extension project of Oyu Tolgoi in Mongolia months before the miner confirmed the project would face delays and higher costs, the Financial Times reported https://on.ft.com/3h4XQeb on Sunday.","Credit Suisse  may have spied on more employees under its former chief executive Tidjane Thiam, Swiss newspaper SonntagsZeitung reported on Sunday, citing evidence of two further instances that had previously been undisclosed.","The French state will look with ""fairness"" at waste and water management company Veolia's  offer for Engie's  stake in Suez  as well as at any other offer that could emerge, Finance Minister Bruno Le Maire said on Sunday.","The Canadian government will extend its coronavirus rent-relief program for small businesses into September, the Globe and Mail reported late on Saturday, citing sources familiar with the policy discussions.","Taiwan's main opposition party the Kuomintang (KMT) began a push on Sunday for a referendum to block the easing of restrictions on U.S. pork imports, which if passed could threaten a long-mooted free trade deal with Taipei's key ally Washington.","The heads of Israel's two biggest banks will travel to the United Arab Emirates (UAE) this month, the first such visits since the two countries agreed to normalize relations."
6,20200907,20200907084403,"World shares edge higher after tech rout, oil slides",World shares rose slightly on Monday after losing $2.3 trillion in the last two sessions in a technology stocks led rout as investors reassessed soaring valuations when the global economy is in a coronavirus-induced recession while oil prices dropped.,Fed's strategy shift to bind big central banks from Frankfurt to Tokyo,SoftBank shares slide 7% as tech stock options bets unnerve investors,"The fund managers, the sleuths and the mystery of the missing ESG",Vaccine developers plan joint safety pledge - report,U.S. weighs blacklisting top Chinese chipmaker,Investors brace for wild market swings,Cheap seats give Chinese airlines a much-needed passenger bounce,Samsung Elec wins $6.6 billion Verizon order for network equipment,Emirates airline issued over $1.4 billion in coronavirus-related refunds,Samsung Elec to shut down sole China TV factory by Nov,Australia turns to idled factories to pull it out of COVID slump,China's exports rise the most in nearly 1-1/2 years as economies reopen; imports slip,Looking to travel from Beijing to Hangzhou in eastern China? A flight can be had for as low as 180 yuan ($26) - one of a slew of deals fuelling a robust recovery in Chinese passenger levels and which could provide a model for a beleaguered industry globally.,"Samsung Electronics  said on Monday it had won a $6.64 billion order to provide wireless communication solutions to Verizon  in the United States, a major win for the South Korean firm in the next-generation 5G network market.","Emirates airline has issued over 5 billion dirhams ($1.4 billion) in refunds related to the new coronavirus crisis, it said on Monday.","Samsung Electronics  has decided to shut its only TV factory in China by the end of November, a spokesman said on Monday, the latest in a series of moves by the South Korean firm to shift production from the world's second-largest economy.","In 2017, the last car Australia built rolled out of a General Motors' plant in the city of Adelaide, ending seven decades of local automotive history and the belief that the country's factories could ever compete globally.","China's exports rose for the third consecutive month in August, eclipsing an extended fall in imports, as more of its trading partners relaxed coronavirus lockdowns in a further boost to the recovery in the world's second-biggest economy."
7,20200908,20200908122433,Exclusive: Exxon downsizes global empire as Wall Street worries about dividend,"Ill-timed bets on rising demand have Exxon Mobil Corp facing a shortfall of about $48 billion through 2021, according to a Reuters tally and Wall Street estimates, a situation that will require the top U.S. oil company to make deep cuts to its staff and projects.","Amazon's Bezos tops Forbes richest list, pandemic knocks Trump lower",U.S. shale producers race for federal permits ahead of presidential election,General Motors acquires 11% stake in electric truck maker Nikola,Japan's economy sinks deeper into contraction,Willie Walsh bows out as IAG raises capital,Bitcoin is finding a niche in Africa,Nasdaq futures tumble 2% as tech stocks get hammered,"Move aside robots, Tesla bets on aluminium casting",German economy minister sceptical about Russia sanctions,"EU resumes LSE, Refinitiv deal probe, decision by December 16",U.S. utilities say Biden plan to cut CO2 hinges on breakthroughs,"GM venture's mini car becomes China's most sold EV, surpassing Tesla's Model 3","Nasdaq futures tumbled on Tuesday as traders returning from a long weekend sold off shares of Tesla and other tech heavyweights, while simmering U.S.-China tensions and concerns over a rocky economic rebound also weighed on sentiment.","Robots are not efficient enough for Tesla's new car factory in Germany, which plans to replace hundreds of them with giant aluminium casting machines to build simpler chassis parts, a person familiar with the matter told Reuters.","German Economy Minister Peter Altmaier has questioned whether imposing sanctions on countries like Russia are effective, as a debate rages over whether to suspend the Nord Stream 2 pipeline from Russia to Germany over the poisoning of a Kremlin critic.",EU antitrust regulators have set a new Dec. 16 deadline for their decision on the London Stock Exchange's  $27 billion takeover of data company Refinitiv after resuming their investigation into the deal.,"The U.S. power industry would struggle to meet presidential hopeful Joe Biden’s proposed mandate that it become carbon neutral by 2035 without some big breakthroughs in clean energy technology, according to a Reuters analysis of planning documents and a survey of top utilities.","A micro electric vehicle (EV) by General Motors'  local Chinese joint venture becomes the most sold EV model in China, with 15,000 cars sold in China last month, followed by Tesla Inc's  11,800 Model 3 sedans, industry data showed."
8,20200909,20200909110902,U.S. regulator calls climate change a systemic risk,"Climate change poses a ""slow motion"" systemic threat to the stability of the U.S. financial system requiring urgent action from financial regulators, including the Federal Reserve and the Securities Exchange Commission.",U.S. firms in China increasingly fear bilateral tensions will last for years: survey,"U.S. readies bans on cotton, tomato imports from China's Xinjiang",Futures bounce after tech rout sends Nasdaq into correction,Apple files countersuit against 'Fortnite' creator,"Peloton cuts pricing, upgrades equipment",Nasdaq drops 4% into correction territory,Pandemic e-commerce surge spurs race for 'Tesla-like' electric delivery vans,"AstraZeneca pauses coronavirus vaccine trial, rollout doubts dent shares",LVMH warns it is set to drop planned Tiffany takeover,Exclusive: Renault's De Meo eyeing possible further cost cuts - memo,China's Huawei to share progress of Google Android OS rival amid U.S. tensions,SoftBank sheds $13 billion on U.S. tech stock rout,"Delivery fleet operators face regulatory pressure in California and other states to buy electric vehicles, but a surge in package deliveries thanks to coronavirus lockdowns has major firms itching to switch to electric right now.","AstraZeneca  has paused global trials of its experimental coronavirus vaccine after an unexplained illness in a participant, denting the British drugmaker's shares on Wednesday as the move was seen as dimming prospects for an early rollout.","French luxury goods giant LVMH  warned on Wednesday it was set to walk away from its planned $16 billion takeover of U.S. jeweler Tiffany , due to complications arising over the deal.","French carmaker Renault  might have to dig deeper than the 2 billion euros of cost cuts it has already outlined to get back on its feet, new Chief Executive Luca de Meo said in an internal memo seen by Reuters.",Huawei Technologies is expected to respond on Thursday to the latest salvo of U.S. technology restrictions against it and share its progress on developing a system that is seen as its best bet to replace Google's Android mobile operating system.,"SoftBank Group Corp  shares closed down almost 3% on Wednesday, extending this week's slump that has wiped around $13 billion from its market capitalisation, as investors fretted about the conglomerate's exposure to sliding U.S. tech stocks."
9,20200910,20200910172448,Citigroup's Jane Fraser to become first woman to head a Wall Street bank,"Citigroup Inc  on Thursday named consumer banking head Jane Fraser to succeed Michael Corbat next year as the bank's chief executive officer, making her the first woman to lead a major Wall Street bank.",Wall Street edges higher on tech boost,U.S. weekly jobless claims flattening; labor market recovery showing signs of fatigue,"Ex-Theranos CEO Holmes puts mental state at issue, to be examined by U.S. experts",ByteDance may miss U.S. deadline - report,JetBlue readies parked planes to fly to new routes,Huawei set to launch Android rival,Americans splurged over Labor Day weekend. That's the good news,Options market signals bumpy ride for Tesla shares,Fast take: Jobless claims and the U.S. presidential race,Twitter expands misinformation rules ahead of U.S. election,"Nikola, short seller Hindenburg clash over critical report","U.S. charges 57 with fraud involving pandemic paycheck aid, Justice Department says","People flocked to stores - and back to restaurants - over Labor Day weekend in the United States, setting post-pandemic highs for retail foot traffic and seated dining but also posing a puzzle.","Tesla  shares edged up on Thursday in U.S. premarket trade, extending a recovery from this week's drop, but analysts see a bumpy ride ahead as an extreme build-up in derivative positions caps the stock and precludes a full rebound.","The still-sky-high number of Americans who lost work during the coronavirus crisis and continue to tap unemployment insurance would normally be a troubling sign for a U.S. president seeking reelection, but maybe not this year.","Twitter Inc said on Thursday it would label or remove misinformation aiming to undermine confidence in the U.S. election, including posts claiming victory before results have been certified or inciting unlawful conduct to prevent a peaceful transfer of power.","Shares of Nikola Corp  fell 8% on Thursday after Hindenburg Research shorted the stock and labeled the electric truck maker a ""fraud"" in a scathing report, evoking a sharp response from the company, which accused the short-seller of manipulating the high-flying stock.","Federal law enforcement authorities have charged 57 people with stealing $175 million from an aid program meant to help small businesses weather pandemic lockdowns, officials said on Thursday, adding that they are eyeing hundreds more suspected cases of fraud."
